alert_level,h_band_0_high,h_band_0_low,h_band_0_type,h_band_0_unit,h_band_1_high,h_band_1_low,h_band_1_type,h_band_1_unit,h_band_2_high,h_band_2_low,h_band_2_type,h_band_2_unit,h_band_3_high,h_band_3_low,h_band_3_type,h_band_3_unit,h_band_4_high,h_band_4_low,h_band_4_type,h_band_4_unit,h_band_5_high,h_band_5_low,h_band_5_type,h_band_5_unit,h_band_6_high,h_band_6_low,h_band_6_type,h_band_6_unit,hs_band_0_high,hs_band_0_low,hs_band_0_type,hs_band_0_unit,hs_band_1_high,hs_band_1_low,hs_band_1_type,hs_band_1_unit,ownship_alt,ownship_gs,ownship_lat,ownship_lon,ownship_track,ownship_vs,time,traffic_alt,traffic_gs,traffic_id,traffic_lat,traffic_lon,traffic_track,traffic_vs,v_band_0_high,v_band_0_low,v_band_0_type,v_band_0_unit,v_band_1_high,v_band_1_low,v_band_1_type,v_band_1_unit,v_band_2_high,v_band_2_low,v_band_2_type,v_band_2_unit,vs_band_0_high,vs_band_0_low,vs_band_0_type,vs_band_0_unit,vs_band_1_high,vs_band_1_low,vs_band_1_type,vs_band_1_unit,vs_band_2_high,vs_band_2_low,vs_band_2_type,vs_band_2_unit
Warning,312.12904276213044,0.0,NEAR,,322.7330675285592,312.12904276213044,RECOVERY,,360.0,322.7330675285592,NEAR,,,,,,,,,,,,,,,,,,250.6975790711698,10.0,NEAR,,700.0,250.6975790711698,RECOVERY,,4986.276583166462,123.98005118616084,45.00302126942477,44.98485552086415,312.3135449509453,10.74485832366901,10,4985.408151851051,150.24237066116163,AC1,45.007870893618346,44.99934806393384,269.29287528770925,1.6109406381167952,50000.0,100.0,RECOVERY,,,,,,,,,,2978.879393966809,-6000.0,NEAR,,6000.0,2978.879393966809,RECOVERY,,,,,
Warning,141.55159668000016,0.0,NEAR,,302.31354495097645,141.55159668000016,RECOVERY,,303.22734334357244,302.31354495097645,NEAR,,310.22734334357244,303.22734334357244,RECOVERY,,312.12904276213044,310.22734334357244,NEAR,,320.55159668000016,312.12904276213044,RECOVERY,,360.0,320.55159668000016,NEAR,,243.49720630850416,10.0,NEAR,,700.0,243.49720630850416,RECOVERY,,5009.357257068801,117.78416093322778,45.00331795581483,44.984218868419894,321.55159668003455,-4.192041792002758,11,4985.142655454325,148.58856664733665,AC1,45.0079425462016,44.998445856726896,268.8139064752584,-11.878200070085672,50000.0,100.0,RECOVERY,,,,,,,,,,2978.879393966809,-6000.0,NEAR,,6000.0,2978.879393966809,RECOVERY,,,,,
Warning,141.55159668000016,0.0,NEAR,,302.31354495097645,141.55159668000016,RECOVERY,,303.22734334357244,302.31354495097645,NEAR,,310.22734334357244,303.22734334357244,RECOVERY,,311.5753494674579,310.22734334357244,NEAR,,320.5753494674579,311.5753494674579,RECOVERY,,360.0,320.5753494674579,NEAR,,233.9540912209887,10.0,NEAR,,700.0,233.9540912209887,RECOVERY,,4988.423132216617,118.9621975674328,45.003779525246316,44.98362334161445,320.5753494675014,-1.5839236207090934,12,5006.722915226269,149.72322845161753,AC1,45.00789527544624,44.9973679157037,273.39711248783834,3.478951862994814,16299.999999999998,100.0,RECOVERY,,16500.0,16299.999999999998,NEAR,,50000.0,16500.0,RECOVERY,,2978.879393966809,-6000.0,NEAR,,6000.0,2978.879393966809,RECOVERY,,,,,
Warning,136.3615386533866,0.0,NEAR,,308.36153865338656,136.3615386533866,RECOVERY,,311.5753494674579,308.36153865338656,NEAR,,320.55159668000016,311.5753494674579,RECOVERY,,360.0,320.55159668000016,NEAR,,,,,,,,,,231.24401120454485,10.0,NEAR,,700.0,231.24401120454485,RECOVERY,,4989.881491354138,118.78731730998754,45.004110757045986,44.98313729202304,316.3615386533101,7.108200575075642,13,4996.537560873745,148.841110367327,AC1,45.00786853645117,44.996499387497614,270.220004671439,-8.518944291653767,16500.0,100.0,NEAR,,50000.0,16500.0,RECOVERY,,,,,,1899.2520817078002,-6000.0,NEAR,,6000.0,1899.2520817078002,RECOVERY,,,,,
Warning,141.55159668000016,0.0,NEAR,,320.55159668000016,141.55159668000016,RECOVERY,,360.0,320.55159668000016,NEAR,,,,,,,,,,,,,,,,,,231.24401120454485,10.0,NEAR,,700.0,231.24401120454485,RECOVERY,,4981.745955414199,121.51615094142495,45.00455952970565,44.98268237214275,317.4766668827055,2.349665774790201,14,5003.967806277212,146.6860016136478,AC1,45.00779149551587,44.99547806618774,271.7668689502509,6.000420707439373,16299.999999999998,100.0,RECOVERY,,16500.0,16299.999999999998,NEAR,,50000.0,16500.0,RECOVERY,,-1611.7959883285596,-6000.0,RECOVERY,,1899.2520817078002,-1611.7959883285596,NEAR,,6000.0,1899.2520817078002,RECOVERY,
Warning,307.4766668827221,0.0,NEAR,,308.36153865338656,307.4766668827221,RECOVERY,,311.5753494674579,308.36153865338656,NEAR,,320.55159668000016,311.5753494674579,RECOVERY,,360.0,320.55159668000016,NEAR,,,,,,,,,,231.24401120454485,10.0,NEAR,,700.0,231.24401120454485,RECOVERY,,4999.748935666346,118.20367224614552,45.00498305737977,44.982170945395566,315.3790619475095,4.595952123362653,15,5006.213285192992,148.70195439868922,AC1,45.007859807198166,44.994493204834114,272.0277409689425,-1.1756301932223214,16299.999999999998,100.0,RECOVERY,,16500.0,16299.999999999998,NEAR,,50000.0,16500.0,RECOVERY,,-1611.7959883285596,-6000.0,RECOVERY,,2504.714984913902,-1611.7959883285596,NEAR,,6000.0,2504.714984913902,RECOVERY,
Warning,307.4766668827221,0.0,NEAR,,308.36153865338656,307.4766668827221,RECOVERY,,312.37906194756994,308.36153865338656,NEAR,,321.37906194756994,312.37906194756994,RECOVERY,,360.0,321.37906194756994,NEAR,,,,,,,,,,239.68017775506823,10.0,NEAR,,700.0,239.68017775506823,RECOVERY,,5014.331391761833,120.72991439092765,45.005403311811854,44.98143029572075,313.4158298586156,-1.0018833085009646,16,4998.1094849222645,151.27680245728612,AC1,45.007815017626434,44.99356667584347,266.5128564088054,-1.9870625774905835,50000.0,100.0,RECOVERY,,,,,,,,,,-3797.221123720662,-6000.0,RECOVERY,,1899.2520817078002,-3797.221123720662,NEAR,,6000.0,1899.2520817078002,RECOVERY,
Warning,307.4766668827221,0.0,NEAR,,324.86859508745846,307.4766668827221,RECOVERY,,360.0,324.86859508745846,NEAR,,,,,,,,,,,,,,,,,,239.68017775506823,10.0,NEAR,,700.0,239.68017775506823,RECOVERY,,5009.270438132177,122.29417948724485,45.005767778872055,44.981027504716344,320.8685950873575,-8.304361591022616,17,4998.014507096423,153.71929510431795,AC1,45.007876067604265,44.9925762847687,271.78955669749354,10.153582040776016,50000.0,100.0,RECOVERY,,,,,,,,,,-1334.7168486265048,-6000.0,RECOVERY,,2504.714984913902,-1334.7168486265048,NEAR,,6000.0,2504.714984913902,RECOVERY,
Warning,133.41582985859446,0.0,RECOVERY,,312.37906194756994,133.41582985859446,NEAR,,360.0,312.37906194756994,RECOVERY,,,,,,,,,,,,,,,,,,239.68017775506823,10.0,NEAR,,700.0,239.68017775506823,RECOVERY,,5010.657074620806,118.95815873680695,45.00619106707903,44.98056751630064,319.71286395863837,5.7941241693435375,18,4988.187660968823,147.2958780897317,AC1,45.00789618327315,44.99155582155345,270.7015568055116,1.178777853201602,50000.0,100.0,RECOVERY,,,,,,,,,,-3797.221123720662,-6000.0,RECOVERY,,2504.714984913902,-3797.221123720662,NEAR,,6000.0,2504.714984913902,RECOVERY,
Warning,133.41582985859446,0.0,RECOVERY,,175.18744265814888,133.41582985859446,NEAR,,360.0,175.18744265814888,RECOVERY,,,,,,,,,,,,,,,,,,235.00647398499603,10.0,NEAR,,700.0,235.00647398499603,RECOVERY,,4998.480101647117,118.32555340897363,45.00673750509521,44.98029186439166,355.1874426581834,-1.966949367924886,19,4993.888033449875,146.99907789142702,AC1,45.00792001876613,44.99062630949248,271.2995494902084,-8.538617135305575,50000.0,100.0,RECOVERY,,,,,,,,,,-1334.7168486265048,-6000.0,RECOVERY,,1802.7788762793375,-1334.7168486265048,NEAR,,6000.0,1802.7788762793375,RECOVERY,
Warning,174.02166442294407,0.0,NEAR,,354.02166442294407,174.02166442294407,RECOVERY,,360.0,354.02166442294407,NEAR,,,,,,,,,,,,,,,,,,233.73997840628553,10.0,NEAR,,700.0,233.73997840628553,RECOVERY,,4993.826193545938,120.24623405060875,45.007257091107945,44.980429888451894,354.021664422918,-10.751770363940382,20,4994.172606274325,150.14946060271905,AC1,45.0078920669268,44.98971290933486,269.40933299259456,-2.8403426821457396,50000.0,100.0,RECOVERY,,,,,,,,,,6000.0,-6000.0,RECOVERY,,,,,,,,,
Warning,139.71286395861912,0.0,RECOVERY,,174.02166442294407,139.71286395861912,NEAR,,360.0,174.02166442294407,RECOVERY,,,,,,,,,,,,,,,,,,233.73997840628553,10.0,NEAR,,700.0,233.73997840628553,RECOVERY,,5003.799751183199,122.57716136384158,45.007879556605516,44.98022257706953,348.9094367639128,-3.2279127151856946,21,5001.130255308458,149.92370920575524,AC1,45.00787198002321,44.988663322456546,272.26518778661,5.174590774310996,50000.0,100.0,RECOVERY,,,,,,,,,,6000.0,-6000.0,RECOVERY,,,,,,,,,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,,,,,,,,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,5006.1224389555155,123.18604639008034,45.008405314609774,44.98015029838995,356.88691556485867,-1.5287423929006083,22,4990.717455606259,151.27489433040424,AC1,45.007951866974764,44.9877003155214,267.0506535675228,-0.1472494622505518,50000.0,100.0,RECOVERY,,,,,,,,,,6000.0,-6000.0,RECOVERY,,,,,,,,,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,,,,,,,,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4994.1967403298595,121.0837838918058,45.008911349406866,44.98022068740923,3.8748432241039783,0.34202610640639164,23,5015.100392123603,148.58454171958826,AC1,45.007890908220915,44.98666253356634,273.3743337860723,-3.0199376224261254,50000.0,100.0,RECOVERY,,,,,,,,,,6000.0,-6000.0,RECOVERY,,,,,,,,,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,,,,,,,,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,5008.0213159094255,121.211146551243,45.009465688189024,44.98039477716581,3.17611554377091,3.5003180520221533,24,4994.405117380556,148.08016633076298,AC1,45.007865765665855,44.985625743024116,266.7701589802516,-4.131561297654878,50000.0,100.0,RECOVERY,,,,,,,,,,6000.0,-6000.0,RECOVERY,,,,,,,,,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,,,,,,,,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4983.801017341256,120.09889088055895,45.0100770908428,44.980241182302436,354.83191901175974,7.781469598644124,25,4986.597947876164,147.32236154586542,AC1,45.007816515067354,44.98480257506986,271.9231806560359,0.5693929229711311,50000.0,100.0,RECOVERY,,,,,,,,,,6000.0,-6000.0,RECOVERY,,,,,,,,,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,,,,,,,,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,5017.627115338907,117.92205256571035,45.01067592378073,44.98036596553462,1.8365455352281663,0.7079668847492891,26,5004.194934726638,151.98783877574945,AC1,45.00790684722112,44.983766745136165,274.783046189087,-2.73955724147498,50000.0,100.0,RECOVERY,,,,,,,,,,6000.0,-6000.0,RECOVERY,,,,,,,,,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,,,,,,,,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,5003.531520651047,118.5767153379009,45.011180643532214,44.98013086547321,354.27035652449837,1.6340509354729376,27,4995.172020820926,148.5559880785298,AC1,45.007898762970875,44.98266542913879,271.8845649597771,5.38048505794379,50000.0,100.0,RECOVERY,,,,,,,,,,6000.0,-6000.0,RECOVERY,,,,,,,,,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,,,,,,,,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,5006.0447076831715,118.37725550454981,45.011717712344186,44.980285745129024,5.304821167326689,-2.8929778894857177,28,5007.93371385861,151.28861890515208,AC1,45.00777524698221,44.981829947244606,267.8794198710388,6.730392576332872,50000.0,100.0,RECOVERY,,,,,,,,,,6000.0,-6000.0,RECOVERY,,,,,,,,,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,,,,,,,,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,5007.613444447924,119.88521171968483,45.01230553480164,44.98043921444337,3.569416380369855,5.943088576664559,29,5003.9583667579345,150.25411859460303,AC1,45.00787169111145,44.980740706658885,272.04207661822096,1.4784734513317823,50000.0,100.0,RECOVERY,,,,,,,,,,6000.0,-6000.0,RECOVERY,,,,,,,,,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,,,,,,,,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4975.749449820759,118.28586619457327,45.01288158167173,44.980471294459775,355.34058316816726,-5.926352983956252,30,4999.639240030881,152.58628068801127,AC1,45.00785935632956,44.979865075367115,267.38202325956195,-1.5938013379390386,50000.0,100.0,RECOVERY,,,,,,,,,,6000.0,-6000.0,RECOVERY,,,,,,,,,
