alert_level,h_band_0_high,h_band_0_low,h_band_0_type,h_band_0_unit,h_band_1_high,h_band_1_low,h_band_1_type,h_band_1_unit,h_band_2_high,h_band_2_low,h_band_2_type,h_band_2_unit,h_band_3_high,h_band_3_low,h_band_3_type,h_band_3_unit,h_band_4_high,h_band_4_low,h_band_4_type,h_band_4_unit,hs_band_0_high,hs_band_0_low,hs_band_0_type,hs_band_0_unit,hs_band_1_high,hs_band_1_low,hs_band_1_type,hs_band_1_unit,hs_band_2_high,hs_band_2_low,hs_band_2_type,hs_band_2_unit,ownship_alt,ownship_gs,ownship_lat,ownship_lon,ownship_track,ownship_vs,time,traffic_alt,traffic_gs,traffic_id,traffic_lat,traffic_lon,traffic_track,traffic_vs,v_band_0_high,v_band_0_low,v_band_0_type,v_band_0_unit,v_band_1_high,v_band_1_low,v_band_1_type,v_band_1_unit,v_band_2_high,v_band_2_low,v_band_2_type,v_band_2_unit,vs_band_0_high,vs_band_0_low,vs_band_0_type,vs_band_0_unit,vs_band_1_high,vs_band_1_low,vs_band_1_type,vs_band_1_unit,vs_band_2_high,vs_band_2_low,vs_band_2_type,vs_band_2_unit
Warning,315.4245363417084,0.0,NEAR,,323.2256972714267,315.4245363417084,RECOVERY,,360.0,323.2256972714267,NEAR,,,,,,,,,,249.79269660054166,10.0,NEAR,,700.0,249.79269660054166,RECOVERY,,,,,,5000.170059322885,121.10732781112189,45.002164313608105,45.00423686649411,316.0080377306752,-6.716551482764808,10,4999.545379176228,147.44619548861374,AC1,45.008389656928756,45.022451466535706,267.86840427194306,-4.663089447640952,50000.0,100.0,RECOVERY,,,,,,,,,,-2866.396492909788,-6000.0,RECOVERY,,3324.2365331270826,-2866.396492909788,NEAR,,6000.0,3324.2365331270826,RECOVERY,
Warning,305.00803773060346,0.0,NEAR,,312.904572042982,305.00803773060346,RECOVERY,,315.4245363417084,312.904572042982,NEAR,,323.2256972714267,315.4245363417084,RECOVERY,,360.0,323.2256972714267,NEAR,,249.79269660054166,10.0,NEAR,,700.0,249.79269660054166,RECOVERY,,,,,,5008.585919773094,120.44428409883186,45.00246266709685,45.0036816897672,319.9045720429166,10.584498051438656,11,4995.137713402171,149.5176254945784,AC1,45.00832325970354,45.021392910901184,270.0534096841489,-0.4155088988584583,50000.0,100.0,RECOVERY,,,,,,,,,,-4222.155803693852,-6000.0,RECOVERY,,3324.2365331270826,-4222.155803693852,NEAR,,6000.0,3324.2365331270826,RECOVERY,
Warning,305.00803773060346,0.0,NEAR,,313.00803773060346,305.00803773060346,RECOVERY,,315.4245363417084,313.00803773060346,NEAR,,326.4245363417084,315.4245363417084,RECOVERY,,360.0,326.4245363417084,NEAR,,239.0974814541458,10.0,NEAR,,700.0,239.0974814541458,RECOVERY,,,,,,4985.089200245306,117.85792724335035,45.00301229860101,45.003153146244244,319.8280487058451,2.2217784381980765,12,5011.486807472923,150.49423716743587,AC1,45.008247358649456,45.02041968487041,265.1152580920798,0.7232620898091889,50000.0,100.0,RECOVERY,,,,,,,,,,-2762.6420397247853,-6000.0,RECOVERY,,3983.562608550914,-2762.6420397247853,NEAR,,6000.0,3983.562608550914,RECOVERY,
Warning,305.00803773060346,0.0,NEAR,,313.00803773060346,305.00803773060346,RECOVERY,,313.322041293812,313.00803773060346,NEAR,,324.32204129381205,313.322041293812,RECOVERY,,360.0,324.32204129381205,NEAR,,239.0974814541458,10.0,NEAR,,700.0,239.0974814541458,RECOVERY,,,,,,5015.319446828752,118.8031429368917,45.00339145100883,45.002805226867494,321.3220412938014,-0.3613355913186834,13,5005.971939119709,150.38125521125212,AC1,45.008375500109466,45.019466471121696,269.6249575226337,-4.70813475305577,50000.0,100.0,RECOVERY,,,,,,,,,,-4222.155803693852,-6000.0,RECOVERY,,3983.562608550914,-4222.155803693852,NEAR,,6000.0,3983.562608550914,RECOVERY,
Warning,139.90457204298204,0.0,NEAR,,324.32204129381205,139.90457204298204,RECOVERY,,360.0,324.32204129381205,NEAR,,,,,,,,,,238.99802675431127,10.0,NEAR,,700.0,238.99802675431127,RECOVERY,,,,,,4996.151877356973,120.37898559204515,45.003880421668455,45.0022711283922,318.6467450675558,-0.9644383326546324,14,4993.475228930051,148.30681040287092,AC1,45.0083648829171,45.01843200664301,271.89709241763603,-9.735509908199937,50000.0,100.0,RECOVERY,,,,,,,,,,2428.870946590812,-6000.0,NEAR,,6000.0,2428.870946590812,RECOVERY,,,,,
Warning,139.57115048530295,0.0,NEAR,,324.32204129381205,139.57115048530295,RECOVERY,,360.0,324.32204129381205,NEAR,,,,,,,,,,238.99802675431127,10.0,NEAR,,700.0,238.99802675431127,RECOVERY,,,,,,5012.510736648134,116.44621206693093,45.00426810869704,45.00167425505483,319.5711504853689,10.897814700673653,15,4980.207679820711,151.52369095415915,AC1,45.008310654973606,45.01756233912572,271.3707029942403,-4.411107913992798,50000.0,100.0,RECOVERY,,,,,,,,,,2045.239114305835,-6000.0,NEAR,,6000.0,2045.239114305835,RECOVERY,,,,,
Warning,139.57115048530295,0.0,NEAR,,324.32204129381205,139.57115048530295,RECOVERY,,360.0,324.32204129381205,NEAR,,,,,,,,,,238.99802675431127,10.0,NEAR,,700.0,238.99802675431127,RECOVERY,,,,,,5006.86934223131,120.20773625518282,45.0046059263048,45.00113245578385,320.98254963466366,-0.2153107375078755,16,4989.84843799856,150.67400745303996,AC1,45.00824057178779,45.01646274001643,270.9612236563258,-3.999112222576234,50000.0,100.0,RECOVERY,,,,,,,,,,1557.615996553574,-6000.0,NEAR,,6000.0,1557.615996553574,RECOVERY,,,,,
Warning,139.57115048530295,0.0,NEAR,,322.57115048530295,139.57115048530295,RECOVERY,,360.0,322.57115048530295,NEAR,,,,,,,,,,238.99802675431127,10.0,NEAR,,700.0,238.99802675431127,RECOVERY,,,,,,4994.796612253932,122.01277845832176,45.00507458220509,45.00056325704383,322.3433913353801,9.876731544423974,17,5003.017236518808,151.13899308636317,AC1,45.00831273753136,45.01552258388374,268.61484205017587,9.469303876262256,50000.0,100.0,RECOVERY,,,,,,,,,,1557.615996553574,-6000.0,NEAR,,6000.0,1557.615996553574,RECOVERY,,,,,
Warning,308.34339133532507,0.0,NEAR,,322.57115048530295,308.34339133532507,RECOVERY,,360.0,322.57115048530295,NEAR,,,,,,,,,,233.39116007005495,10.0,NEAR,,700.0,233.39116007005495,RECOVERY,,,,,,4990.495531898804,120.06678639208619,45.005499344808285,45.000176297114464,315.36251464153594,8.466688005390964,18,4992.309030182681,148.08370849039773,AC1,45.008286145636234,45.014610003449434,268.8407179782254,1.7533986493259475,50000.0,100.0,RECOVERY,,,,,,,,,,2045.239114305835,-6000.0,NEAR,,6000.0,2045.239114305835,RECOVERY,,,,,
Warning,309.36251464148506,0.0,NEAR,,320.34339133532507,309.36251464148506,RECOVERY,,360.0,320.34339133532507,NEAR,,,,,,,,,,233.42009186207784,10.0,NEAR,,700.0,233.42009186207784,RECOVERY,,,,,,5005.127985600733,120.08167019206616,45.0058424586989,44.999802089046135,315.4677531970428,5.102157782400675,19,5012.536688990601,152.19701991246725,AC1,45.00828424608111,45.01360711763885,271.5289989290994,-1.5002823124654272,50000.0,100.0,RECOVERY,,,,,,,,,,2304.361768189118,-6000.0,NEAR,,6000.0,2304.361768189118,RECOVERY,,,,,
Warning,308.34339133532507,0.0,NEAR,,320.34339133532507,308.34339133532507,RECOVERY,,360.0,320.34339133532507,NEAR,,,,,,,,,,233.39116007005495,10.0,NEAR,,700.0,233.39116007005495,RECOVERY,,,,,,4977.752953704759,122.84512204493116,45.00625186869203,44.999005135414876,318.0874784968046,1.7871774997737475,20,4995.606186044845,148.00014088381585,AC1,45.00828034353862,45.01263188761942,271.76444100913454,2.8805702890804055,50000.0,100.0,RECOVERY,,,,,,,,,,-2548.1934055563443,-6000.0,RECOVERY,,3066.670867202954,-2548.1934055563443,NEAR,,6000.0,3066.670867202954,RECOVERY,
Warning,307.0874784968408,0.0,NEAR,,319.4677531969821,307.0874784968408,RECOVERY,,360.0,319.4677531969821,NEAR,,,,,,,,,,233.39116007005495,10.0,NEAR,,700.0,233.39116007005495,RECOVERY,,,,,,5015.3385220047985,119.90611199594095,45.00678797296592,44.99852010592818,316.7601913108055,-2.553443807457581,21,5009.78024272381,149.8534228227136,AC1,45.008363828937924,45.01157524525002,268.0935647295098,-2.032691632722923,50000.0,100.0,RECOVERY,,,,,,,,,,-2902.6464187908564,-6000.0,RECOVERY,,2304.361768189118,-2902.6464187908564,NEAR,,6000.0,2304.361768189118,RECOVERY,
Warning,307.0874784968408,0.0,NEAR,,319.4677531969821,307.0874784968408,RECOVERY,,360.0,319.4677531969821,NEAR,,,,,,,,,,233.0788340356982,10.0,NEAR,,700.0,233.0788340356982,RECOVERY,,,,,,4990.717824869433,120.88234102391674,45.00710971511257,44.997927880921885,312.87858316717325,3.4338645315189584,22,5000.029787266371,150.180574586986,AC1,45.00833989404957,45.01059165435287,267.76637032063746,-1.9187774858797477,50000.0,100.0,RECOVERY,,,,,,,,,,-2902.6464187908564,-6000.0,RECOVERY,,2275.95758494468,-2902.6464187908564,NEAR,,6000.0,2275.95758494468,RECOVERY,
Warning,305.7601913107785,0.0,NEAR,,316.76019131077845,305.7601913107785,RECOVERY,,360.0,316.76019131077845,NEAR,,,,,,,,,,233.0788340356982,10.0,NEAR,,700.0,233.0788340356982,RECOVERY,,,,,,4987.91081705994,120.92268359161636,45.007527642076674,44.997480726936814,313.63438539097973,3.112203352872977,23,5001.253169682002,149.90836574043817,AC1,45.00831754678746,45.00967069381012,268.9363320250039,-1.5523610964685002,50000.0,100.0,RECOVERY,,,,,,,,,,-2902.6464187908564,-6000.0,RECOVERY,,2275.95758494468,-2902.6464187908564,NEAR,,6000.0,2275.95758494468,RECOVERY,
Warning,303.634385391015,0.0,NEAR,,320.87858316717666,303.634385391015,RECOVERY,,360.0,320.87858316717666,NEAR,,,,,,,,,,233.0788340356982,10.0,NEAR,,700.0,233.0788340356982,RECOVERY,,,,,,5004.179860446212,123.21675378077956,45.007861460815285,44.99680100961171,311.94923947813425,1.460756262510736,24,4986.29165031034,148.53746202495188,AC1,45.00822585570471,45.00865976243712,270.7945273842447,-6.240557648841959,50000.0,100.0,RECOVERY,,,,,,,,,,-4187.361544710042,-6000.0,RECOVERY,,1897.3535812091434,-4187.361544710042,NEAR,,6000.0,1897.3535812091434,RECOVERY,
Warning,303.634385391015,0.0,NEAR,,321.9492394780871,303.634385391015,RECOVERY,,360.0,321.9492394780871,NEAR,,,,,,,,,,234.51420671767548,10.0,NEAR,,700.0,234.51420671767548,RECOVERY,,,,,,5003.457674010285,120.63763233474164,45.00816177424733,44.99628261707536,306.6770214589,-16.590789616738892,25,5007.254573780954,148.05571608851977,AC1,45.0082722789703,45.00774942356898,272.0982926559703,-9.012101064471528,50000.0,100.0,RECOVERY,,,,,,,,,,-4265.90346786198,-6000.0,RECOVERY,,2275.95758494468,-4265.90346786198,NEAR,,6000.0,2275.95758494468,RECOVERY,
Warning,301.12129958620136,0.0,NEAR,,321.9492394780871,301.12129958620136,RECOVERY,,360.0,321.9492394780871,NEAR,,,,,,,,,,234.51420671767548,10.0,NEAR,,700.0,234.51420671767548,RECOVERY,,,,,,4989.381522234086,119.31090086387616,45.00853069661477,44.99561085351711,308.12129958623706,-1.6647825367865512,26,4993.0719701641165,151.72833191923334,AC1,45.00834781517349,45.00667208791855,266.94104327876465,12.9779312385328,50000.0,100.0,RECOVERY,,,,,,,,,,-4187.361544710042,-6000.0,RECOVERY,,2312.6384552899576,-4187.361544710042,NEAR,,6000.0,2312.6384552899576,RECOVERY,
Warning,125.99339747217051,0.0,RECOVERY,,301.12129958620136,125.99339747217051,NEAR,,360.0,301.12129958620136,RECOVERY,,,,,,,,,,231.9218361746213,10.0,NEAR,,700.0,231.9218361746213,RECOVERY,,,,,,5018.089836132005,119.4255978319429,45.00892727236553,44.99487934382781,305.9933974722779,4.689149755629755,27,5021.78851940363,147.97645564654047,AC1,45.00823214624768,45.00569957445282,267.8239964574331,1.2157130417083986,50000.0,100.0,RECOVERY,,,,,,,,,,-3476.939024482332,-6000.0,RECOVERY,,2823.0609755176674,-3476.939024482332,NEAR,,6000.0,2823.0609755176674,RECOVERY,
Warning,126.67702145894982,0.0,RECOVERY,,301.12129958620136,126.67702145894982,NEAR,,360.0,301.12129958620136,RECOVERY,,,,,,,,,,217.14478924055274,10.0,NEAR,,700.0,217.14478924055274,RECOVERY,,,,,,5004.945764427242,119.40904285025478,45.009469786790795,44.994919049980815,354.5580167270185,3.574758745726918,28,5014.57518658205,149.31301851062094,AC1,45.00828771102375,45.00485731288116,269.943084610857,-1.1879817746591574,50000.0,100.0,RECOVERY,,,,,,,,,,-327.7130977926211,-6000.0,RECOVERY,,2823.0609755176674,-327.7130977926211,NEAR,,6000.0,2823.0609755176674,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,,,,,4985.078734778288,121.18467587938304,45.010001134106666,44.994846961489415,355.1440483989296,3.018559397820588,29,5012.867684388453,151.51394973009724,AC1,45.0083233628709,45.00378434274692,266.5795106373266,-4.167389801604478,50000.0,100.0,RECOVERY,,,,,,,,,,6000.0,-6000.0,RECOVERY,,,,,,,,,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,,,,,5014.517900110502,120.50667813235786,45.01054526592466,44.99501134756303,8.060548284123175,6.5490471260202465,30,5002.165241110995,149.08249856068085,AC1,45.008242273936226,45.00280127865924,270.2892901967111,2.495033241085409,50000.0,100.0,RECOVERY,,,,,,,,,,6000.0,-6000.0,RECOVERY,,,,,,,,,
