alert_level,h_band_0_high,h_band_0_low,h_band_0_type,h_band_0_unit,h_band_1_high,h_band_1_low,h_band_1_type,h_band_1_unit,h_band_2_high,h_band_2_low,h_band_2_type,h_band_2_unit,hs_band_0_high,hs_band_0_low,hs_band_0_type,hs_band_0_unit,hs_band_1_high,hs_band_1_low,hs_band_1_type,hs_band_1_unit,ownship_alt,ownship_gs,ownship_lat,ownship_lon,ownship_track,ownship_vs,time,traffic_alt,traffic_gs,traffic_id,traffic_lat,traffic_lon,traffic_track,traffic_vs,v_band_0_high,v_band_0_low,v_band_0_type,v_band_0_unit
Warning,65.82196653975927,0.0,RECOVERY,,244.82196653975927,65.82196653975927,NEAR,,360.0,244.82196653975927,RECOVERY,,347.26897957550096,10.0,RECOVERY,,700.0,347.26897957550096,NEAR,,4656.151861110673,178.65059961494313,45.00222581835809,45.03830246535257,245.82196653976587,-257,0,4664.685409279908,100.16486020994952,AC1,44.98585688964905,45.01234834765351,19.50568869280855,-282,50000.0,100.0,RECOVERY,
Warning,65.82196653975927,0.0,RECOVERY,,244.82196653975927,65.82196653975927,NEAR,,360.0,244.82196653975927,RECOVERY,,347.26897957550096,10.0,RECOVERY,,700.0,347.26897957550096,NEAR,,4651.868527777339,178.65059961494313,45.00298233100693,45.03433841572095,245.74987064377294,-257,1,4659.985409279908,100.16486020994952,AC1,44.987727966621165,45.009706417786404,19.445073994930198,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4647.5851944440055,178.65059961494313,45.000851035190855,45.032756836511034,245.67761301835213,-257,2,4655.285409279908,100.16486020994952,AC1,44.98665659753001,45.01092735320948,19.38461879897218,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4643.301861110672,178.65059961494313,45.00264249960809,45.034840865442575,245.60519375609613,-257,3,4650.585409279908,100.16486020994952,AC1,44.98632052081294,45.012128071298505,19.32432295333704,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4639.018527777338,178.65059961494313,45.00277049855477,45.03372374190385,245.53261295661218,-257,4,4645.885409279908,100.16486020994952,AC1,44.987408209033376,45.01321705884449,19.264186301735634,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4634.735194444004,178.65059961494313,45.000051124527225,45.03456805403126,245.45987072031713,-257,5,4641.1854092799085,100.16486020994952,AC1,44.98763196869204,45.012369244093506,19.2042086866042,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4630.4518611106705,178.65059961494313,45.00059117141977,45.028270452865705,245.38696715562034,-257,6,4636.485409279909,100.16486020994952,AC1,44.988950699040124,45.01069772696149,19.144389946941516,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4626.168527777337,178.65059961494313,45.00225964427756,45.03093498185293,245.31390237121423,-257,7,4631.785409279909,100.16486020994952,AC1,44.989294977200984,45.012003389652754,19.084729920455544,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4621.885194444003,178.65059961494313,44.99935831013076,45.02583536218469,245.2406764839908,-257,8,4627.085409279909,100.16486020994952,AC1,44.98843435072467,45.01358663132797,19.025228441670738,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4617.601861110669,178.65059961494313,44.99930345296355,45.02609723818369,245.167289614703,-257,9,4622.385409279909,100.16486020994952,AC1,44.9909608584872,45.0121159027632,18.965885343201958,-282,50000.0,100.0,RECOVERY,
Warning,65.24067648395945,0.0,RECOVERY,,240.09374188613614,65.24067648395945,NEAR,,360.0,240.09374188613614,RECOVERY,,700.0,10.0,RECOVERY,,,,,,4613.3185277773355,178.65059961494313,44.99929947832155,45.02639590734608,245.0937418861595,-257,10,4617.685409279909,100.16486020994952,AC1,44.9902559244734,45.01296104298063,18.90670045529984,-282,50000.0,100.0,RECOVERY,
Warning,65.24067648395945,0.0,RECOVERY,,240.09374188613614,65.24067648395945,NEAR,,360.0,240.09374188613614,RECOVERY,,700.0,10.0,RECOVERY,,,,,,4609.035194444002,178.65059961494313,44.99779427352463,45.024300550662794,245.02003342704478,-257,11,4612.98540927991,100.16486020994952,AC1,44.99001089376613,45.0128277406629,18.84767360567006,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4604.751861110668,178.65059961494313,44.998951142137194,45.02557381043757,244.94616437159624,-257,12,4608.28540927991,100.16486020994952,AC1,44.99020848526042,45.01330596359759,18.788804621088968,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4600.468527777334,178.65059961494313,44.998076959710794,45.022854687174295,244.87213485728068,-257,13,4603.58540927991,100.16486020994952,AC1,44.9913124827741,45.01628594222027,18.73009332466873,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4596.185194444,178.65059961494313,44.99649621512399,45.02071231143555,244.79794502656205,-257,14,4598.88540927991,100.16486020994952,AC1,44.99200779772237,45.01550499322756,18.67153953845132,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4591.901861110667,178.65059961494313,44.99712553174056,45.01969847768656,244.72359502653924,-257,15,4594.18540927991,100.16486020994952,AC1,44.99191334031994,45.0141548373066,18.613143081440263,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4587.618527777333,178.65059961494313,44.996713131940055,45.01965060872375,244.64908500937702,-257,16,4589.4854092799105,100.16486020994952,AC1,44.992998280799746,45.014068664980705,18.554903769566575,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4583.335194443999,178.65059961494313,44.995699538761045,45.018910348782626,244.57441513081648,-257,17,4584.785409279911,100.16486020994952,AC1,44.99408325474012,45.014305132847596,18.496821419650573,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4579.051861110665,178.65059961494313,44.996099599110025,45.01807582046229,244.49958555125795,-257,18,4580.085409279911,100.16486020994952,AC1,44.99670838011372,45.01684779815906,18.438895843710398,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,NEAR,,,,,,,,,,700.0,10.0,NEAR,,,,,,4574.768527777332,178.65059961494313,44.99664455466199,45.01707563550757,244.42459643770297,-257,19,4575.385409279911,100.16486020994952,AC1,44.99466630721222,45.0160454358172,18.381126854044258,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,NEAR,,,,,,,,,,700.0,10.0,NEAR,,,,,,4570.485194443998,178.65059961494313,44.99580702333632,45.01300645356444,244.34944795916195,-257,20,4570.685409279911,100.16486020994952,AC1,44.99454862019845,45.01586505062534,18.323514257716447,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,NEAR,,,,,,,,,,700.0,10.0,NEAR,,,,,,4566.201861110664,178.65059961494313,44.99651548106764,45.01488407432096,244.27414029113154,-257,21,4565.985409279911,100.16486020994952,AC1,44.99699373812513,45.01466520441774,18.26605786235697,-282,50000.0,100.0,NEAR,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4561.91852777733,178.65059961494313,44.99526590628271,45.01473436991315,244.198673612652,-257,22,4561.285409279912,100.16486020994952,AC1,44.995031673376744,45.01711450672536,18.20875747461542,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4557.635194443997,178.65059961494313,44.99422645998585,45.01425177675844,244.12304810944093,-257,23,4556.585409279912,100.16486020994952,AC1,44.99581361758367,45.01648275594901,18.151612895233527,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4553.351861110663,178.65059961494313,44.994043441357235,45.012720051275885,244.04726396949977,-257,24,4551.885409279912,100.16486020994952,AC1,44.99681172300409,45.019345149279886,18.094623925929348,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4549.068527777329,178.65059961494313,44.992458984706566,45.00802510109571,243.97132138709736,-257,25,4547.185409279912,100.16486020994952,AC1,44.9969253376063,45.014972252704794,18.03779036638149,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4544.785194443995,178.65059961494313,44.99269235861101,45.009435282876055,243.8952205622126,-257,26,4542.485409279912,100.16486020994952,AC1,44.99889513867985,45.01573468066678,17.98111201284429,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4540.501861110662,178.65059961494313,44.99280535209061,45.00733212680677,243.81896169799273,-257,27,4537.7854092799125,100.16486020994952,AC1,44.997031787532734,45.01802998499206,17.92458866094205,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4536.218527777328,178.65059961494313,44.99236591816866,45.00770187014738,243.74254500350514,-257,28,4533.085409279913,100.16486020994952,AC1,44.99814090783991,45.016604157113385,17.86822010433326,-282,50000.0,100.0,RECOVERY,
