alert_level,h_band_0_high,h_band_0_low,h_band_0_type,h_band_0_unit,h_band_1_high,h_band_1_low,h_band_1_type,h_band_1_unit,h_band_2_high,h_band_2_low,h_band_2_type,h_band_2_unit,hs_band_0_high,hs_band_0_low,hs_band_0_type,hs_band_0_unit,hs_band_1_high,hs_band_1_low,hs_band_1_type,hs_band_1_unit,ownship_alt,ownship_gs,ownship_lat,ownship_lon,ownship_track,ownship_vs,time,traffic_alt,traffic_gs,traffic_id,traffic_lat,traffic_lon,traffic_track,traffic_vs,v_band_0_high,v_band_0_low,v_band_0_type,v_band_0_unit
Warning,65.821966539764,0.0,RECOVERY,,252.82196653976402,65.821966539764,NEAR,,360.0,252.82196653976402,RECOVERY,,332.26897957578575,10.0,RECOVERY,,700.0,332.26897957578575,NEAR,,4656.151861110673,178.65059961494313,45.016691448501035,45.03881751847682,245.82196653976587,-257,0,4664.685409279908,100.16486020994952,AC1,45.00448905802531,45.01672367093421,19.50568869280855,-282,50000.0,100.0,RECOVERY,
Warning,65.821966539764,0.0,RECOVERY,,252.82196653976402,65.821966539764,NEAR,,360.0,252.82196653976402,RECOVERY,,332.26897957578575,10.0,RECOVERY,,700.0,332.26897957578575,NEAR,,4651.868527777339,178.65059961494313,45.01627138140678,45.04002112100503,245.74990633115522,-257,1,4659.985409279908,100.16486020994952,AC1,45.00551265863858,45.018782030698524,19.445112909873036,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,357.2689795754632,10.0,RECOVERY,,700.0,357.2689795754632,NEAR,,4647.5851944440055,178.65059961494313,45.01454802937827,45.03938599182273,245.67768455216992,-257,2,4655.285409279908,100.16486020994952,AC1,45.006999011239365,45.01951649632624,19.384696425817626,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4643.301861110672,178.65059961494313,45.015562305641254,45.0362262656238,245.6053012946368,-257,3,4650.585409279908,100.16486020994952,AC1,45.00540660622428,45.017282066783096,19.324439087763015,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4639.018527777338,178.65059961494313,45.01441778198379,45.03635533594694,245.5327566584907,-257,4,4645.885409279908,100.16486020994952,AC1,45.005777788991566,45.01751063883904,19.264340741161792,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4634.735194444004,178.65059961494313,45.01457080853622,45.03477774697721,245.46005074482628,-257,5,4641.1854092799085,100.16486020994952,AC1,45.0057904576994,45.02028943689986,19.204401226996673,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4630.4518611106705,178.65059961494313,45.013961378199255,45.03230606028094,245.3871836597693,-257,6,4636.485409279909,100.16486020994952,AC1,45.00710901024906,45.02061200146452,19.14462038612845,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4626.168527777337,178.65059961494313,45.01458907760741,45.03144451200494,245.31415551502081,-257,7,4631.785409279909,100.16486020994952,AC1,45.01004348819559,45.01730719983063,19.084998056372182,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4621.885194444003,178.65059961494313,45.01361595987114,45.031293154665725,245.24096642522733,-257,8,4627.085409279909,100.16486020994952,AC1,45.00643020082949,45.019471376491836,19.02553407228758,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4617.601861110669,178.65059961494313,45.012837983549524,45.028761880538966,245.16761651005214,-257,9,4622.385409279909,100.16486020994952,AC1,45.00960554746614,45.022274790336546,18.96622826685204,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4613.3185277773355,178.65059961494313,45.0115809375628,45.02734530020131,245.09410589438644,-257,10,4617.685409279909,100.16486020994952,AC1,45.00935508260108,45.019217352827226,18.90708047055063,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4609.035194444002,178.65059961494313,45.012222735791504,45.02835202069335,245.0204347052673,-257,11,4612.98540927991,100.16486020994952,AC1,45.01085044698393,45.021869375877,18.84809051208614,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4604.751861110668,178.65059961494313,45.01165381289251,45.02922374066422,244.94660307676082,-257,12,4608.28540927991,100.16486020994952,AC1,45.01159731745926,45.019243810811716,18.7892582185455,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4600.468527777334,178.65059961494313,45.0106803254348,45.026614571608,244.8726111468066,-257,13,4603.58540927991,100.16486020994952,AC1,45.01080145816798,45.02040105078878,18.73058341172053,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4596.185194444,178.65059961494313,45.01089458776518,45.02589628400368,244.79845905725406,-257,14,4598.88540927991,100.16486020994952,AC1,45.010707667956865,45.02090349859156,18.672065915905588,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4591.901861110667,178.65059961494313,45.01160651014537,45.02247073396553,244.72414695457235,-257,15,4594.18540927991,100.16486020994952,AC1,45.010390269737435,45.02168570816906,18.613705549909096,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4587.618527777333,178.65059961494313,45.01024403684561,45.02356445596597,244.6496749909698,-257,16,4589.4854092799105,100.16486020994952,AC1,45.011554985408814,45.02156652387937,18.555502130518917,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4583.335194443999,178.65059961494313,45.00972311515812,45.020914310506875,244.57504332107015,-257,17,4584.785409279911,100.16486020994952,AC1,45.01185226124394,45.02151552382267,18.497455473783617,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4579.051861110665,178.65059961494313,45.00876535546143,45.01774002037298,244.50025210571584,-257,18,4580.085409279911,100.16486020994952,AC1,45.01201428522875,45.02378648033268,18.439565393606596,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4574.768527777332,178.65059961494313,45.01128246509889,45.02016892963408,244.42530151110117,-257,19,4575.385409279911,100.16486020994952,AC1,45.01095435046035,45.02506383297629,18.38183170002209,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4570.485194443998,178.65059961494313,45.00880250233235,45.019576670491546,244.35019170633174,-257,20,4570.685409279911,100.16486020994952,AC1,45.013657659266876,45.022963660896096,18.324254202929392,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4566.201861110664,178.65059961494313,45.008354229123505,45.01688369727141,244.27492286645554,-257,21,4565.985409279911,100.16486020994952,AC1,45.01481308392466,45.022915557492034,18.266832710394404,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4561.91852777733,178.65059961494313,45.006113678062725,45.01693924760098,244.1994951712618,-257,22,4561.285409279912,100.16486020994952,AC1,45.01458610423779,45.024527295636716,18.209567027567484,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4557.635194443997,178.65059961494313,45.009062598954834,45.01529191631044,244.12390880482022,-257,23,4556.585409279912,100.16486020994952,AC1,45.01508698092268,45.02268800058252,18.15245695622961,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,NONE,,,,,,,,,,700.0,10.0,NONE,,,,,,4553.351861110663,178.65059961494313,45.007114399003065,45.01216605845741,244.04816395569887,-257,24,4551.885409279912,100.16486020994952,AC1,45.01516229792,45.02458804153813,18.095502299939724,-282,50000.0,100.0,NONE,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4549.068527777329,178.65059961494313,45.00693993371277,45.013161195103145,243.97226081826693,-257,25,4547.185409279912,100.16486020994952,AC1,45.01471047912353,45.02186760796839,18.038702857052645,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4544.785194443995,178.65059961494313,45.007327203863014,45.013719893758996,243.8961995896882,-257,26,4542.485409279912,100.16486020994952,AC1,45.016302965924794,45.022652125672,17.982058424655115,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,NONE,,,,,,,,,,700.0,10.0,NONE,,,,,,4540.501861110662,178.65059961494313,45.00579212867507,45.01127454992202,243.8199804745583,-257,27,4537.7854092799125,100.16486020994952,AC1,45.017136859161184,45.02421402771465,17.925568799680235,-282,50000.0,100.0,NONE,
Warning,360.0,0.0,NONE,,,,,,,,,,700.0,10.0,NONE,,,,,,4536.218527777328,178.65059961494313,45.007147627154204,45.01032176985244,243.74360368171526,-257,28,4533.085409279913,100.16486020994952,AC1,45.01730130012884,45.02491583568801,17.869233775020437,-282,50000.0,100.0,NONE,
None,360.0,0.0,NONE,,,,,,,,,,700.0,10.0,NONE,,,,,,4531.935194443994,178.65059961494313,45.005998922585924,45.00888950956559,243.66706942298777,-257,29,4528.385409279913,100.16486020994952,AC1,45.01929616805138,45.02377581633204,17.813053144174997,-282,50000.0,100.0,NONE,
None,360.0,0.0,NONE,,,,,,,,,,700.0,10.0,NONE,,,,,,4527.65186111066,178.65059961494313,45.005408486933916,45.007411371062226,243.59037791710702,-257,30,4523.685409279913,100.16486020994952,AC1,45.01860596178535,45.02624542961861,17.75702669596592,-282,50000.0,100.0,NONE,
