alert_level,h_band_0_high,h_band_0_low,h_band_0_type,h_band_0_unit,hs_band_0_high,hs_band_0_low,hs_band_0_type,hs_band_0_unit,ownship_alt,ownship_gs,ownship_lat,ownship_lon,ownship_track,ownship_vs,time,traffic_alt,traffic_gs,traffic_id,traffic_lat,traffic_lon,traffic_track,traffic_vs,v_band_0_high,v_band_0_low,v_band_0_type,v_band_0_unit
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4656.151861110673,178.65059961494313,45.01442984070878,45.01871200386286,245.82196653976587,-257,0,4664.685409279908,100.16486020994952,AC1,44.99891890945497,44.99959244719551,19.50568869280855,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4651.868527777339,178.65059961494313,45.013483307385734,45.017927962401465,245.74990085133794,-257,1,4659.985409279908,100.16486020994952,AC1,45.00042158666898,44.99923455079251,19.445100608651096,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4647.5851944440055,178.65059961494313,45.01322962739477,45.01642774975239,245.67767356797867,-257,2,4655.285409279908,100.16486020994952,AC1,44.99913776118002,44.99868220697957,19.38467188889132,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4643.301861110672,178.65059961494313,45.01428508250699,45.01538525025124,245.6052847837116,-257,3,4650.585409279908,100.16486020994952,AC1,45.00101443749349,45.001699299882105,19.324402378852525,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4639.018527777338,178.65059961494313,45.01238101758545,45.01189402926913,245.53273459470154,-257,4,4645.885409279908,100.16486020994952,AC1,45.00123255816029,44.99856128047663,19.264291924081075,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4634.735194444004,178.65059961494313,45.011009059511196,45.0116783134195,245.4600231050546,-257,5,4641.1854092799085,100.16486020994952,AC1,45.00229742482442,44.99928515786769,19.204340367276437,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4630.4518611106705,178.65059961494313,45.01200152130107,45.010327194709454,245.3871504199783,-257,6,4636.485409279909,100.16486020994952,AC1,45.001419572330605,44.999332085440926,19.1445475475183,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4626.168527777337,178.65059961494313,45.01363546533817,45.00802807258454,245.31411664966794,-257,7,4631.785409279909,100.16486020994952,AC1,45.002112884429124,45.00062855881473,19.08491330200872,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4621.885194444003,178.65059961494313,45.013175326091485,45.010447964907435,245.24092190922812,-257,8,4627.085409279909,100.16486020994952,AC1,45.002018823530776,45.00026371195528,19.025437466668876,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4617.601861110669,178.65059961494313,45.00950975873647,45.00823278712368,245.16756632060344,-257,9,4622.385409279909,100.16486020994952,AC1,45.00459455929707,44.997433641382166,18.966119873706038,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4613.3185277773355,178.65059961494313,45.010198005335944,45.008060935259635,245.0940500067751,-257,10,4617.685409279909,100.16486020994952,AC1,45.0028183985659,45.00189486842428,18.906960353249264,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4609.035194444002,178.65059961494313,45.01054140213748,45.007159589867285,245.02037309587013,-257,11,4612.98540927991,100.16486020994952,AC1,45.00176296001286,44.999839063908475,18.84795873411646,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4604.751861110668,178.65059961494313,45.00857489969581,45.00536824943503,244.94653572130562,-257,12,4608.28540927991,100.16486020994952,AC1,45.00379957359459,45.001058374282024,18.789114842660418,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4600.468527777334,178.65059961494313,45.01082524231024,45.00623424380624,244.8725380207964,-257,13,4603.58540927991,100.16486020994952,AC1,45.0035714525625,44.99908198156013,18.730428503183568,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4596.185194444,178.65059961494313,45.008016445096736,45.00424385653114,244.79838013734866,-257,14,4598.88540927991,100.16486020994952,AC1,45.00509661505658,45.00147945837862,18.67189953639969,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4591.901861110667,178.65059961494313,45.00984487078466,45.002441101111884,244.72406221595207,-257,15,4594.18540927991,100.16486020994952,AC1,45.006173689064354,45.00193324999198,18.613527762942088,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4587.618527777333,178.65059961494313,45.00758887672717,44.99925723289071,244.64958440922942,-257,16,4589.4854092799105,100.16486020994952,AC1,45.00665047704375,45.00257269075818,18.555312999147194,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4583.335194443999,178.65059961494313,45.00820203742384,45.00190814134759,244.5749468724662,-257,17,4584.785409279911,100.16486020994952,AC1,45.005572813227985,45.001879571024965,18.49725506026448,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4579.051861110665,178.65059961494313,45.00749322865742,44.996590882294804,244.5001497674639,-257,18,4580.085409279911,100.16486020994952,AC1,45.00684069203755,45.002121462941695,18.43935376039789,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4574.768527777332,178.65059961494313,45.00679626603735,44.99638876066652,244.42519325868673,-257,19,4575.385409279911,100.16486020994952,AC1,45.005709464333954,45.003870731530384,18.38160891011793,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4570.485194443998,178.65059961494313,45.00725861229152,44.99480168376234,244.35007751659748,-257,20,4570.685409279911,100.16486020994952,AC1,45.00695648160551,45.00423412571521,18.32402031962746,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4566.201861110664,178.65059961494313,45.006769600542185,44.99500001202764,244.2748027156078,-257,21,4565.985409279911,100.16486020994952,AC1,45.00792133912436,45.00220870616107,18.266587794641172,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4561.91852777733,178.65059961494313,45.00667910581803,44.99568675723372,244.19936903536444,-257,22,4561.285409279912,100.16486020994952,AC1,45.0106334294065,45.004151142290546,18.20931114188458,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4557.635194443997,178.65059961494313,45.005281947764075,44.99377012347749,244.12377665990962,-257,23,4556.585409279912,100.16486020994952,AC1,45.0087534648804,45.002315249550065,18.15219016307882,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4553.351861110663,178.65059961494313,45.00719228919031,44.99206265033456,244.04802577875586,-257,24,4551.885409279912,100.16486020994952,AC1,45.009283999192476,45.00302979929489,18.095224660672585,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4549.068527777329,178.65059961494313,45.00490312041615,44.992754839885954,243.9721165849938,-257,25,4547.185409279912,100.16486020994952,AC1,45.00940617135018,45.00577225165053,18.038414433253774,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4544.785194443995,178.65059961494313,45.00513804483943,44.99176729100431,243.89604927788736,-257,26,4542.485409279912,100.16486020994952,AC1,45.009243740754876,45.004777860339956,17.981759278915018,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,NONE,,700.0,10.0,NONE,,4540.501861110662,178.65059961494313,45.00483319926056,44.988609215383704,243.819824060604,-257,27,4537.7854092799125,100.16486020994952,AC1,45.009652719892514,45.00461418771972,17.925258992879808,-282,50000.0,100.0,NONE,
