alert_level,h_band_0_high,h_band_0_low,h_band_0_type,h_band_0_unit,h_band_1_high,h_band_1_low,h_band_1_type,h_band_1_unit,h_band_2_high,h_band_2_low,h_band_2_type,h_band_2_unit,hs_band_0_high,hs_band_0_low,hs_band_0_type,hs_band_0_unit,hs_band_1_high,hs_band_1_low,hs_band_1_type,hs_band_1_unit,ownship_alt,ownship_gs,ownship_lat,ownship_lon,ownship_track,ownship_vs,time,traffic_alt,traffic_gs,traffic_id,traffic_lat,traffic_lon,traffic_track,traffic_vs,v_band_0_high,v_band_0_low,v_band_0_type,v_band_0_unit
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4566.201861110664,178.65059961494313,44.99117720036508,45.00163817781704,244.27396216940338,-257,21,4565.985409279911,100.16486020994952,AC1,44.99345760046718,45.00327773021234,18.26593409488432,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4561.91852777733,178.65059961494313,44.99003180554776,45.00070447505666,244.19848661874545,-257,22,4561.285409279912,100.16486020994952,AC1,44.99343574912682,45.00544505003772,18.208628162705647,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4557.635194443997,178.65059961494313,44.9901388454036,45.00150712786048,244.12285220747071,-257,23,4556.585409279912,100.16486020994952,AC1,44.99239343003658,45.00245953048263,18.151478071444743,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4553.351861110663,178.65059961494313,44.99046802216988,44.99726846019102,244.04705912520666,-257,24,4551.885409279912,100.16486020994952,AC1,44.99310249020136,45.00160443077115,18.094483621749472,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4549.068527777329,178.65059961494313,44.98971517673333,44.99567960265187,243.97110756562796,-257,25,4547.185409279912,100.16486020994952,AC1,44.99418358388642,45.00267337566641,18.037644612251153,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4544.785194443995,178.65059961494313,44.98931278992774,44.997786932118146,243.89499772863937,-257,26,4542.485409279912,100.16486020994952,AC1,44.995303975566614,45.00268005284612,17.980960840386988,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4540.501861110662,178.65059961494313,44.9880850655063,44.99612149833579,243.81872981690776,-257,27,4537.7854092799125,100.16486020994952,AC1,44.996530064160154,45.002322535886194,17.92443210103539,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4536.218527777328,178.65059961494313,44.98884680037469,44.99481624871995,243.74230404114152,-257,28,4533.085409279913,100.16486020994952,AC1,44.995431515371784,45.003545859429536,17.868058188082372,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4531.935194443994,178.65059961494313,44.98903124914869,44.99329300643485,243.66572061315574,-257,29,4528.385409279913,100.16486020994952,AC1,44.995250591066785,45.00386480592657,17.81183889287038,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,NONE,,,,,,,,,,700.0,10.0,NONE,,,,,,4527.65186111066,178.65059961494313,44.98815271392757,44.992819953674555,243.58897975160323,-257,30,4523.685409279913,100.16486020994952,AC1,44.99760302222823,45.00268502876014,17.755774005643733,-282,50000.0,100.0,NONE,
