alert_level,h_band_0_high,h_band_0_low,h_band_0_type,h_band_0_unit,hs_band_0_high,hs_band_0_low,hs_band_0_type,hs_band_0_unit,ownship_alt,ownship_gs,ownship_lat,ownship_lon,ownship_track,ownship_vs,time,traffic_alt,traffic_gs,traffic_id,traffic_lat,traffic_lon,traffic_track,traffic_vs,v_band_0_high,v_band_0_low,v_band_0_type,v_band_0_unit
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4656.151861110673,178.65059961494313,45.00235198065441,45.01285347955829,245.82196653976587,-257,0,4664.685409279908,100.16486020994952,AC1,44.98771165369875,44.98383460159431,19.50568869280855,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4651.868527777339,178.65059961494313,44.999990291030215,45.011808797138926,245.74986958114226,-257,1,4659.985409279908,100.16486020994952,AC1,44.986194979614616,44.98151998666271,19.445075345097298,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4647.5851944440055,178.65059961494313,45.00096255430297,45.009609574685626,245.6776108879425,-257,2,4655.285409279908,100.16486020994952,AC1,44.987440021639195,44.98391235097007,19.384621492873634,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4643.301861110672,178.65059961494313,45.00005316646157,45.00824953208963,245.60519055376528,-257,3,4650.585409279908,100.16486020994952,AC1,44.989773945445684,44.98329522271443,19.324326983760912,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4639.018527777338,178.65059961494313,45.00026032464548,45.007063466095985,245.53260867691637,-257,4,4645.885409279908,100.16486020994952,AC1,44.988144797208776,44.98272939527483,19.264191661345304,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4634.735194444004,178.65059961494313,45.00055139596649,45.00852488595907,245.45986535884327,-257,5,4641.1854092799085,100.16486020994952,AC1,44.98986351304323,44.98462388385022,19.204215368908248,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4630.4518611106705,178.65059961494313,44.99789985534441,45.00607845053702,245.38696070791622,-257,6,4636.485409279909,100.16486020994952,AC1,44.98973748346544,44.984223538523274,19.14439794468644,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4626.168527777337,178.65059961494313,44.99790758065718,45.00403438011735,245.31389483325606,-257,7,4631.785409279909,100.16486020994952,AC1,44.99009303442113,44.98458513013872,19.084739225470805,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4621.885194444003,178.65059961494313,44.99844508025993,45.00047869333112,245.240667850253,-257,8,4627.085409279909,100.16486020994952,AC1,44.98931721074351,44.98339810037443,19.02523904785933,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4617.601861110669,178.65059961494313,44.99783238068712,45.00332572086413,245.16727988020222,-257,9,4622.385409279909,100.16486020994952,AC1,44.99087610189117,44.98609516205475,18.96589724305643,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4613.3185277773355,178.65059961494313,44.99814631655648,45.00019728385904,245.0937310462678,-257,10,4617.685409279909,100.16486020994952,AC1,44.99094597435077,44.984911947140496,18.906713642417895,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4609.035194444002,178.65059961494313,44.99809645544098,45.003898335994734,245.02002147756644,-257,11,4612.98540927991,100.16486020994952,AC1,44.99272552287919,44.98515776448696,18.84768807382761,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4604.751861110668,178.65059961494313,44.998190752977614,44.999209565305215,244.94615130747613,-257,12,4608.28540927991,100.16486020994952,AC1,44.99259884985335,44.984258860298695,18.78882036236726,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4600.468527777334,178.65059961494313,44.99745791596267,44.998198332371146,244.87212067381574,-257,13,4603.58540927991,100.16486020994952,AC1,44.99364017989541,44.98597075741414,18.730110332262825,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4596.185194444,178.65059961494313,44.99626647958895,44.997026002379684,244.797929719492,-257,14,4598.88540927991,100.16486020994952,AC1,44.995097164708554,44.9846968666085,18.67155780525985,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4591.901861110667,178.65059961494313,44.99698056331751,44.99658774982369,244.72357859173886,-257,15,4594.18540927991,100.16486020994952,AC1,44.993725926096836,44.985298325644216,18.61316260053098,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4587.618527777333,178.65059961494313,44.99522185824423,44.996174978963076,244.64906744122183,-257,16,4589.4854092799105,100.16486020994952,AC1,44.99228099739538,44.98413661498972,18.554924535734568,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4583.335194443999,178.65059961494313,44.99427253192447,44.994788086425224,244.5743964247215,-257,17,4584.785409279911,100.16486020994952,AC1,44.99274636841555,44.98756265512226,18.496843424716783,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4579.051861110665,178.65059961494313,44.99586107673287,44.992880900996525,244.49956570357944,-257,18,4580.085409279911,100.16486020994952,AC1,44.99465398720103,44.98502247823885,18.43891908192677,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4574.768527777332,178.65059961494313,44.99545550092572,44.99037593782682,244.42457544239716,-257,19,4575.385409279911,100.16486020994952,AC1,44.99665361417313,44.98820335482995,18.381151316405724,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4570.485194443998,178.65059961494313,44.99456028017892,44.98979884322756,244.34942581207093,-257,20,4570.685409279911,100.16486020994952,AC1,44.994371547330026,44.985719902686775,18.32353993909879,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4566.201861110664,178.65059961494313,44.99219373738761,44.98860032050946,244.27411698788916,-257,21,4565.985409279911,100.16486020994952,AC1,44.996730052389765,44.98671969629051,18.266084755684215,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4561.91852777733,178.65059961494313,44.99408369777518,44.99161942666029,244.19864914898818,-257,22,4561.285409279912,100.16486020994952,AC1,44.996692691538826,44.98722530062402,18.208785571957005,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4557.635194443997,178.65059961494313,44.99308740254114,44.98803711370481,244.12302247997968,-257,23,4556.585409279912,100.16486020994952,AC1,44.99662287880187,44.98741350826817,18.151642190164118,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4553.351861110663,178.65059961494313,44.99354314281984,44.98485848186642,244.0472371698056,-257,24,4551.885409279912,100.16486020994952,AC1,44.995940688189194,44.98728372189212,18.09465441197705,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4549.068527777329,178.65059961494313,44.99183919858687,44.98634896313826,243.97129341356725,-257,25,4547.185409279912,100.16486020994952,AC1,44.99654315484587,44.987948045017184,18.03782203589947,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4544.785194443995,178.65059961494313,44.99347028569834,44.981757380885874,243.89519140905057,-257,26,4542.485409279912,100.16486020994952,AC1,44.99838376479864,44.988311729656175,17.981144859372275,-282,50000.0,100.0,RECOVERY,
