alert_level,h_band_0_high,h_band_0_low,h_band_0_type,h_band_0_unit,hs_band_0_high,hs_band_0_low,hs_band_0_type,hs_band_0_unit,ownship_alt,ownship_gs,ownship_lat,ownship_lon,ownship_track,ownship_vs,time,traffic_alt,traffic_gs,traffic_id,traffic_lat,traffic_lon,traffic_track,traffic_vs,v_band_0_high,v_band_0_low,v_band_0_type,v_band_0_unit
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4656.151861110673,178.65059961494313,45.016466086843415,45.03552569863322,245.82196653976587,-257,0,4664.685409279908,100.16486020994952,AC1,44.9975358505714,45.00199307578924,19.50568869280855,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4651.868527777339,178.65059961494313,45.01617752568678,45.03407489992062,245.7499075658645,-257,1,4659.985409279908,100.16486020994952,AC1,44.999731334025896,45.003518709697666,19.445099746799766,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4647.5851944440055,178.65059961494313,45.01647534757737,45.032678873607985,245.67768702793515,-257,2,4655.285409279908,100.16486020994952,AC1,44.99927408285368,45.00385294159098,19.384670170031438,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4643.301861110672,178.65059961494313,45.01505858015453,45.03070990047824,245.60530501745265,-257,3,4650.585409279908,100.16486020994952,AC1,45.00001261318433,45.00283767542079,19.324399807941123,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4639.018527777338,178.65059961494313,45.015255732004086,45.02997427081585,245.53276163292196,-257,4,4645.885409279908,100.16486020994952,AC1,45.00089424375987,45.00192654085439,19.264288505881655,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4634.735194444004,178.65059961494313,45.015434107280484,45.026237645215915,245.4600569759923,-257,5,4641.1854092799085,100.16486020994952,AC1,44.99897216709283,45.003413933833855,19.204336105640035,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4630.4518611106705,178.65059961494313,45.01527792875222,45.02907567517863,245.3871911536009,-257,6,4636.485409279909,100.16486020994952,AC1,44.999828260928936,45.00326868991489,19.14454244662568,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4626.168527777337,178.65059961494313,45.01488863735122,45.025715908888394,245.31416427665232,-257,7,4631.785409279909,100.16486020994952,AC1,45.001869246465496,45.003098961828584,19.084907367184524,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4621.885194444003,178.65059961494313,45.0132378330193,45.02361078087976,245.24097645939958,-257,8,4627.085409279909,100.16486020994952,AC1,45.00273220950399,45.004062769591265,19.02543070146659,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4617.601861110669,178.65059961494313,45.01482486556979,45.02466720095468,245.16762782317284,-257,9,4622.385409279909,100.16486020994952,AC1,45.002281506775205,45.00464974995853,18.96611228200963,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4613.3185277773355,178.65059961494313,45.01245741154089,45.02130979034159,245.09411849150462,-257,10,4617.685409279909,100.16486020994952,AC1,45.00383869938281,45.00254388279099,18.90695194102074,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4609.035194444002,178.65059961494313,45.01385618957195,45.02349931863015,245.0204485929507,-257,11,4612.98540927991,100.16486020994952,AC1,45.00231109102996,45.00362555027394,18.847949505305355,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4604.751861110668,178.65059961494313,45.01468306623814,45.01888572508235,244.946618259476,-257,12,4608.28540927991,100.16486020994952,AC1,45.00293452315239,45.00378294396721,18.789104801206427,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4600.468527777334,178.65059961494313,45.012548459747016,45.019653521906825,244.87262763003957,-257,13,4603.58540927991,100.16486020994952,AC1,45.00658876360573,45.0036509322308,18.730417653011123,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4596.185194444,178.65059961494313,45.01060325805897,45.01873052193624,244.79847684678688,-257,14,4598.88540927991,100.16486020994952,AC1,45.00533058945678,45.004911465981884,18.671887882612644,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4591.901861110667,178.65059961494313,45.011126184086855,45.01728633977265,244.72416605560687,-257,15,4594.18540927991,100.16486020994952,AC1,45.00382184355122,45.00498627100225,18.61351531009242,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4587.618527777333,178.65059961494313,45.00951634268084,45.016999474210245,244.64969540825706,-257,16,4589.4854092799105,100.16486020994952,AC1,45.0049308863468,45.00618073819346,18.55529975098454,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4583.335194443999,178.65059961494313,45.010243653297465,45.019212289126806,244.57506506132165,-257,17,4584.785409279911,100.16486020994952,AC1,45.00568167946258,45.00557060573819,18.497241022390337,-282,50000.0,100.0,RECOVERY,
