alert_level,h_band_0_high,h_band_0_low,h_band_0_type,h_band_0_unit,h_band_1_high,h_band_1_low,h_band_1_type,h_band_1_unit,h_band_2_high,h_band_2_low,h_band_2_type,h_band_2_unit,hs_band_0_high,hs_band_0_low,hs_band_0_type,hs_band_0_unit,hs_band_1_high,hs_band_1_low,hs_band_1_type,hs_band_1_unit,ownship_alt,ownship_gs,ownship_lat,ownship_lon,ownship_track,ownship_vs,time,traffic_alt,traffic_gs,traffic_id,traffic_lat,traffic_lon,traffic_track,traffic_vs,v_band_0_high,v_band_0_low,v_band_0_type,v_band_0_unit
Warning,65.82196653977154,0.0,RECOVERY,,251.82196653977152,65.82196653977154,NEAR,,360.0,251.82196653977152,RECOVERY,,332.26897957566615,10.0,RECOVERY,,700.0,332.26897957566615,NEAR,,4656.151861110673,178.65059961494313,44.9971804938108,45.00705895481611,245.82196653976587,-257,0,4664.685409279908,100.16486020994952,AC1,44.98224068946854,44.97995430474595,19.50568869280855,-282,50000.0,100.0,RECOVERY,
Warning,65.82196653977154,0.0,RECOVERY,,251.82196653977152,65.82196653977154,NEAR,,360.0,251.82196653977152,RECOVERY,,332.26897957566615,10.0,RECOVERY,,700.0,332.26897957566615,NEAR,,4651.868527777339,178.65059961494313,44.99769124512965,45.00330587549762,245.7498584295164,-257,1,4659.985409279908,100.16486020994952,AC1,44.98020300217031,44.982509452421894,19.445061782689056,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4647.5851944440055,178.65059961494313,44.99516111774717,45.0024998684762,245.67758853506422,-257,2,4655.285409279908,100.16486020994952,AC1,44.98059546369084,44.98112199305222,19.384594440419836,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4643.301861110672,178.65059961494313,44.995582824192766,45.000984769265095,245.60515694933656,-257,3,4650.585409279908,100.16486020994952,AC1,44.981412528987796,44.98059970566191,19.3242865124401,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4639.018527777338,178.65059961494313,44.99494223611362,45.00060683149606,245.5325637718403,-257,4,4645.885409279908,100.16486020994952,AC1,44.982173400856276,44.98237282383922,19.26413784113253,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4634.735194444004,178.65059961494313,44.99433725322341,45.00150799999251,245.4598091030316,-257,5,4641.1854092799085,100.16486020994952,AC1,44.980742030528695,44.982421350879804,19.20414826980591,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4630.4518611106705,178.65059961494313,44.994288570232335,44.99716542614564,245.38689305098796,-257,6,4636.485409279909,100.16486020994952,AC1,44.98280295709684,44.979857095963546,19.14431763737289,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4626.168527777337,178.65059961494313,44.991906171099494,44.995683687462716,245.31381572633646,-257,7,4631.785409279909,100.16486020994952,AC1,44.98259025799188,44.98389144005005,19.08464578175709,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4621.885194444003,178.65059961494313,44.99426588127415,44.99973062524416,245.24057724514455,-257,8,4627.085409279909,100.16486020994952,AC1,44.98297747274567,44.98047398084895,19.02513253782847,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4617.601861110669,178.65059961494313,44.99369885901576,44.996874072837684,245.16717772728725,-257,9,4622.385409279909,100.16486020994952,AC1,44.98451885135928,44.98326897353359,18.965777736778108,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4613.3185277773355,178.65059961494313,44.99424710511459,44.99334615072187,245.0936172966078,-257,10,4617.685409279909,100.16486020994952,AC1,44.98719826578352,44.98031331282768,18.90658120982724,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4609.035194444002,178.65059961494313,44.99340290393027,44.99511618932127,245.0198960811112,-257,11,4612.98540927991,100.16486020994952,AC1,44.98434469163408,44.98506417006875,18.847542784212205,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4604.751861110668,178.65059961494313,44.99284951629413,44.99546436984695,244.9460142153058,-257,12,4608.28540927991,100.16486020994952,AC1,44.98563869551567,44.97958577188738,18.788662285917436,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4600.468527777334,178.65059961494313,44.993310170852595,44.990872667753074,244.87197183868662,-257,13,4603.58540927991,100.16486020994952,AC1,44.9871904917004,44.98312048899826,18.729939539587118,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4596.185194444,178.65059961494313,44.99187192784915,44.99276847839989,244.7977690912363,-257,14,4598.88540927991,100.16486020994952,AC1,44.98623793243739,44.98500032515603,18.671374365413445,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4591.901861110667,178.65059961494313,44.99092083594025,44.99000938659985,244.72340612082633,-257,15,4594.18540927991,100.16486020994952,AC1,44.9868827106523,44.98614124156148,18.612966583127744,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4587.618527777333,178.65059961494313,44.991120901431884,44.9876008052861,244.64888307944221,-257,16,4589.4854092799105,100.16486020994952,AC1,44.98705760011045,44.98295652397115,18.55471600971754,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4583.335194443999,178.65059961494313,44.991054306540946,44.986509202696794,244.57420012394084,-257,17,4584.785409279911,100.16486020994952,AC1,44.98700268106664,44.98558153273704,18.496622459879948,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4579.051861110665,178.65059961494313,44.99296424050598,44.986346113411976,244.49935741414157,-257,18,4580.085409279911,100.16486020994952,AC1,44.98728491705686,44.98436912530299,18.438685746386593,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4574.768527777332,178.65059961494313,44.988895780436756,44.983445989572886,244.424355117213,-257,19,4575.385409279911,100.16486020994952,AC1,44.987488088475885,44.98666427537452,18.38090568084664,-282,50000.0,100.0,RECOVERY,
