alert_level,h_band_0_high,h_band_0_low,h_band_0_type,h_band_0_unit,hs_band_0_high,hs_band_0_low,hs_band_0_type,hs_band_0_unit,ownship_alt,ownship_gs,ownship_lat,ownship_lon,ownship_track,ownship_vs,time,traffic_alt,traffic_gs,traffic_id,traffic_lat,traffic_lon,traffic_track,traffic_vs,v_band_0_high,v_band_0_low,v_band_0_type,v_band_0_unit
Warning,360.0,0.0,NEAR,,700.0,10.0,NEAR,,4570.485194443998,178.65059961494313,44.994802820039084,45.01891487224889,244.34949911939356,-257,20,4570.685409279911,100.16486020994952,AC1,44.99560600087376,45.018976086970994,18.323563430472095,-282,50000.0,100.0,NEAR,
Warning,360.0,0.0,NEAR,,700.0,10.0,NEAR,,4566.201861110664,178.65059961494313,44.99674181583715,45.01768040721994,244.2741941221508,-257,21,4565.985409279911,100.16486020994952,AC1,44.99726668865308,45.019199349890606,18.26610935548803,-282,50000.0,100.0,NEAR,
Warning,360.0,0.0,NEAR,,700.0,10.0,NEAR,,4561.91852777733,178.65059961494313,44.99581599631309,45.017789392769366,244.19873012576386,-257,22,4561.285409279912,100.16486020994952,AC1,44.996355610561324,45.01645772219845,18.208811273824768,-282,50000.0,100.0,NEAR,
Warning,360.0,0.0,NEAR,,700.0,10.0,NEAR,,4557.635194443997,178.65059961494313,44.99413519715956,45.014961618409004,244.1231073141673,-257,23,4556.585409279912,100.16486020994952,AC1,44.99758466122975,45.01818146399834,18.15166898702308,-282,50000.0,100.0,NEAR,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4553.351861110663,178.65059961494313,44.9941561580185,45.01757685938366,244.04732587707502,-257,24,4551.885409279912,100.16486020994952,AC1,44.998453339469684,45.02004756254992,18.094682297982594,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4549.068527777329,178.65059961494313,44.993208786857586,45.01202127391302,243.97138600872654,-257,25,4547.185409279912,100.16486020994952,AC1,44.99788834523885,45.02050003523011,18.037851004697877,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4544.785194443995,178.65059961494313,44.99435471126633,45.01176542665338,243.8952879075756,-257,26,4542.485409279912,100.16486020994952,AC1,44.9983713521195,45.021196605581096,17.98117490522331,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4540.501861110662,178.65059961494313,44.99313755303132,45.00998838054546,243.81903177828633,-257,27,4537.7854092799125,100.16486020994952,AC1,44.99784239910076,45.018180607195994,17.924653794492734,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4536.218527777328,178.65059961494313,44.99457593642282,45.010999309482585,243.74261782798374,-257,28,4533.085409279913,100.16486020994952,AC1,45.00045230455727,45.02224007518444,17.868287466154662,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4531.935194443994,178.65059961494313,44.99377399986572,45.01052636352221,243.66604627149084,-257,29,4528.385409279913,100.16486020994952,AC1,45.001921337623415,45.01875053936854,17.81207571157604,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,NONE,,700.0,10.0,NONE,,4527.65186111066,178.65059961494313,44.9933020982154,45.007702018695014,243.58931732722613,-257,30,4523.685409279913,100.16486020994952,AC1,45.00098452367159,45.02309069900365,17.75601832103404,-282,50000.0,100.0,NONE,
