alert_level,h_band_0_high,h_band_0_low,h_band_0_type,h_band_0_unit,h_band_1_high,h_band_1_low,h_band_1_type,h_band_1_unit,h_band_2_high,h_band_2_low,h_band_2_type,h_band_2_unit,hs_band_0_high,hs_band_0_low,hs_band_0_type,hs_band_0_unit,ownship_alt,ownship_gs,ownship_lat,ownship_lon,ownship_track,ownship_vs,time,traffic_alt,traffic_gs,traffic_id,traffic_lat,traffic_lon,traffic_track,traffic_vs,v_band_0_high,v_band_0_low,v_band_0_type,v_band_0_unit
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,4656.151861110673,178.65059961494313,45.00208329649195,45.02946597885504,245.82196653976587,-257,0,4664.685409279908,100.16486020994952,AC1,44.98722723180552,45.00516102120517,19.50568869280855,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,4651.868527777339,178.65059961494313,45.00189807919651,45.02810698669647,245.74986942594128,-257,1,4659.985409279908,100.16486020994952,AC1,44.98750571760229,45.003427184520554,19.445076652127252,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,4647.5851944440055,178.65059961494313,45.001279073991576,45.02359626284505,245.67761057855517,-257,2,4655.285409279908,100.16486020994952,AC1,44.9872210999625,45.0051899284309,19.384624101188937,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,4643.301861110672,178.65059961494313,45.00029577787115,45.02519666195574,245.60519008825884,-257,3,4650.585409279908,100.16486020994952,AC1,44.98933389886627,45.00586025520861,19.32433088593266,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,4639.018527777338,178.65059961494313,45.00069848774125,45.02290424881161,245.53260805445007,-257,4,4645.885409279908,100.16486020994952,AC1,44.9902508601597,45.00419206809901,19.26419685073049,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,4634.735194444004,178.65059961494313,44.99944247406076,45.02134181269043,245.4598645799557,-257,5,4641.1854092799085,100.16486020994952,AC1,44.99089416136289,45.005975558429896,19.20422183685827,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,4630.4518611106705,178.65059961494313,45.00001056746302,45.024855204779804,245.3869597701872,-257,6,4636.485409279909,100.16486020994952,AC1,44.98883990060073,45.00755008414386,19.144405686181234,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,4626.168527777337,178.65059961494313,44.9991596085704,45.01894075069247,245.3138937363857,-257,7,4631.785409279909,100.16486020994952,AC1,44.98978425171355,45.005834704767395,19.084748233363648,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,4621.885194444003,178.65059961494313,44.998280114456726,45.01816688130888,245.24066659388302,-257,8,4627.085409279909,100.16486020994952,AC1,44.99085696585921,45.00659540392731,19.02524931565522,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,4617.601861110669,178.65059961494313,44.99862108026522,45.01755938074221,245.16727846351688,-257,9,4622.385409279909,100.16486020994952,AC1,44.99032709745481,45.00533708113464,18.9659087638059,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,4613.3185277773355,178.65059961494313,44.99823823859488,45.017729016927866,245.0937294681441,-257,10,4617.685409279909,100.16486020994952,AC1,44.99213590370012,45.00586311852143,18.906726408969533,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,4609.035194444002,178.65059961494313,44.99799724304901,45.01511088757122,245.02001973774998,-257,11,4612.98540927991,100.16486020994952,AC1,44.992802003559184,45.00709815970902,18.847702078935104,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,4604.751861110668,178.65059961494313,44.99862660121095,45.015687252705575,244.94614940560228,-257,12,4608.28540927991,100.16486020994952,AC1,44.99138974670986,45.00497723594231,18.788835600442766,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,4600.468527777334,178.65059961494313,44.99880595022473,45.01602590097937,244.87211860976208,-257,13,4603.58540927991,100.16486020994952,AC1,44.99245190405318,45.006128667505756,18.730126796413227,-282,50000.0,100.0,RECOVERY,
Warning,64.94614940561058,0.0,RECOVERY,,247.8721186097572,64.94614940561058,NEAR,,360.0,247.8721186097572,RECOVERY,,700.0,10.0,RECOVERY,,4596.185194444,178.65059961494313,44.99535630454376,45.01191328392003,244.7979274926405,-257,14,4598.88540927991,100.16486020994952,AC1,44.99360948874595,45.00803999402548,18.671575488381926,-282,50000.0,100.0,RECOVERY,
Warning,64.87211860975718,0.0,RECOVERY,,247.9461494056106,64.87211860975718,NEAR,,360.0,247.9461494056106,RECOVERY,,700.0,10.0,RECOVERY,,4591.901861110667,178.65059961494313,44.99536448422045,45.010442919392645,244.72357620092245,-257,15,4594.18540927991,100.16486020994952,AC1,44.99478047275638,45.01058791615362,18.613181495407343,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,NEAR,,,,,,,,,,700.0,10.0,NEAR,,4587.618527777333,178.65059961494313,44.99496657799836,45.009067135645694,244.6490648856718,-257,16,4589.4854092799105,100.16486020994952,AC1,44.99524929727355,45.00828834658361,18.55494463518204,-282,50000.0,100.0,NEAR,
