alert_level,h_band_0_high,h_band_0_low,h_band_0_type,h_band_0_unit,hs_band_0_high,hs_band_0_low,hs_band_0_type,hs_band_0_unit,ownship_alt,ownship_gs,ownship_lat,ownship_lon,ownship_track,ownship_vs,time,traffic_alt,traffic_gs,traffic_id,traffic_lat,traffic_lon,traffic_track,traffic_vs,v_band_0_high,v_band_0_low,v_band_0_type,v_band_0_unit
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4656.151861110673,178.65059961494313,45.00231754360003,45.02659082557968,245.82196653976587,-257,0,4664.685409279908,100.16486020994952,AC1,44.99028834884268,44.99975447956578,19.50568869280855,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4651.868527777339,178.65059961494313,45.00039586311588,45.02535072707821,245.74987078115632,-257,1,4659.985409279908,100.16486020994952,AC1,44.989621006819604,45.003825768791984,19.445077896723696,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4647.5851944440055,178.65059961494313,45.00268285928374,45.02656087882609,245.67761329296516,-257,2,4655.285409279908,100.16486020994952,AC1,44.98958409135064,45.00378062040897,19.384626583917647,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4643.301861110672,178.65059961494313,45.0011320725325,45.02325809154617,245.6051941698929,-257,3,4650.585409279908,100.16486020994952,AC1,44.98856694302476,45.003543929525506,19.324334599885763,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4639.018527777338,178.65059961494313,44.99953113833786,45.02265109435394,245.53261350844141,-257,4,4645.885409279908,100.16486020994952,AC1,44.98937378264143,45.00472210551618,19.264201789330407,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4634.735194444004,178.65059961494313,44.99978903785687,45.02654467096674,245.45987141092775,-257,5,4641.1854092799085,100.16486020994952,AC1,44.99038843121189,45.00426217679202,19.20422799436977,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4630.4518611106705,178.65059961494313,45.00050160073861,45.020870659815195,245.3869679856731,-257,6,4636.485409279909,100.16486020994952,AC1,44.990015277241056,45.003610798555705,19.144413055514832,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4626.168527777337,178.65059961494313,44.998121975420574,45.01858507176696,245.31390334211693,-257,7,4631.785409279909,100.16486020994952,AC1,44.990621679261466,45.00429485523881,19.084756808799366,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4621.885194444003,178.65059961494313,45.0006636527551,45.017434370775554,245.2406775962387,-257,8,4627.085409279909,100.16486020994952,AC1,44.99062742330357,45.00477996801185,19.025259089129023,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4617.601861110669,178.65059961494313,45.000714080023144,45.01741525813407,245.16729086864845,-257,9,4622.385409279909,100.16486020994952,AC1,44.98984004023941,45.0062893081279,18.965919729989327,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4613.3185277773355,178.65059961494313,44.99862287030134,45.01686870391125,245.09374328266495,-257,10,4617.685409279909,100.16486020994952,AC1,44.991985021481824,45.002632149612715,18.906738561693256,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4609.035194444002,178.65059961494313,44.99800899188433,45.01244460158459,245.02003496777226,-257,11,4612.98540927991,100.16486020994952,AC1,44.991978161506154,45.00604019724436,18.84771541144527,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4604.751861110668,178.65059961494313,44.9977060004122,45.016024925825086,244.94616605729038,-257,12,4608.28540927991,100.16486020994952,AC1,44.993883017368155,45.00400586686187,18.78885010560845,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4600.468527777334,178.65059961494313,44.99699221693109,45.014700986831606,244.872136687256,-257,13,4603.58540927991,100.16486020994952,AC1,44.992925894751764,45.00564303026522,18.730142467950557,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4596.185194444,178.65059961494313,44.99731057321046,45.01436460251901,244.79794700168094,-257,14,4598.88540927991,100.16486020994952,AC1,44.99518724253632,45.004831868040846,18.671592319675007,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4591.901861110667,178.65059961494313,44.99597822150627,45.01047883274781,244.72359714716163,-257,15,4594.18540927991,100.16486020994952,AC1,44.99499684561634,45.006583708817246,18.613199480807253,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4587.618527777333,178.65059961494313,44.99797314150365,45.01032721886695,244.64908727641517,-257,16,4589.4854092799105,100.16486020994952,AC1,44.994089428397366,45.00686174453003,18.554963768288363,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4583.335194443999,178.65059961494313,44.99579586041202,45.00810596759867,244.57441754483176,-257,17,4584.785409279911,100.16486020994952,AC1,44.99623108699578,45.006081410688914,18.49688499765709,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,700.0,10.0,RECOVERY,,4579.051861110665,178.65059961494313,44.99494908665694,45.007801176928425,244.49958811361188,-257,18,4580.085409279911,100.16486020994952,AC1,44.99629975794817,45.006160496076,18.438962981604035,-282,50000.0,100.0,RECOVERY,
