alert_level,h_band_0_high,h_band_0_low,h_band_0_type,h_band_0_unit,h_band_1_high,h_band_1_low,h_band_1_type,h_band_1_unit,h_band_2_high,h_band_2_low,h_band_2_type,h_band_2_unit,hs_band_0_high,hs_band_0_low,hs_band_0_type,hs_band_0_unit,hs_band_1_high,hs_band_1_low,hs_band_1_type,hs_band_1_unit,ownship_alt,ownship_gs,ownship_lat,ownship_lon,ownship_track,ownship_vs,time,traffic_alt,traffic_gs,traffic_id,traffic_lat,traffic_lon,traffic_track,traffic_vs,v_band_0_high,v_band_0_low,v_band_0_type,v_band_0_unit
Warning,65.82196653974427,0.0,RECOVERY,,249.82196653974427,65.82196653974427,NEAR,,360.0,249.82196653974427,RECOVERY,,337.2689795757403,10.0,RECOVERY,,700.0,337.2689795757403,NEAR,,4656.151861110673,178.65059961494313,45.00399026706298,45.03517451382917,245.82196653976587,-257,0,4664.685409279908,100.16486020994952,AC1,44.988836053297035,45.00812555432798,19.50568869280855,-282,50000.0,100.0,RECOVERY,
Warning,65.82196653974427,0.0,RECOVERY,,249.82196653974427,65.82196653974427,NEAR,,360.0,249.82196653974427,RECOVERY,,337.2689795757403,10.0,RECOVERY,,700.0,337.2689795757403,NEAR,,4651.868527777339,178.65059961494313,45.00478282854449,45.034859508518,245.7498762889943,-257,1,4659.985409279908,100.16486020994952,AC1,44.98912375299855,45.01037544096305,19.44508049983833,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4647.5851944440055,178.65059961494313,45.00487469969532,45.03394813313523,245.67762433338982,-257,2,4655.285409279908,100.16486020994952,AC1,44.98981941028329,45.00788769068093,19.384631775936107,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4643.301861110672,178.65059961494313,45.0028232975299,45.030547167400535,245.60521076668658,-257,3,4650.585409279908,100.16486020994952,AC1,44.99108859851802,45.011687485905284,19.324342368046405,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4639.018527777338,178.65059961494313,44.999861309920725,45.02711763396199,245.53263568723082,-257,4,4645.885409279908,100.16486020994952,AC1,44.98872661156559,45.01060209896454,19.26421212036011,-282,50000.0,100.0,RECOVERY,
Warning,65.60521076667783,0.0,RECOVERY,,246.4598991963843,65.60521076667783,NEAR,,360.0,246.4598991963843,RECOVERY,,700.0,10.0,RECOVERY,,,,,,4634.735194444004,178.65059961494313,45.00255260602782,45.0282270884892,245.45989919639817,-257,5,4641.1854092799085,100.16486020994952,AC1,44.99012212538959,45.01008997152539,19.20424087506759,-282,50000.0,100.0,RECOVERY,
Warning,65.60521076667783,0.0,RECOVERY,,246.4598991963843,65.60521076667783,NEAR,,360.0,246.4598991963843,RECOVERY,,700.0,10.0,RECOVERY,,,,,,4630.4518611106705,178.65059961494313,45.00272759843983,45.026829865520845,245.38700140101605,-257,6,4636.485409279909,100.16486020994952,AC1,44.99166499710096,45.00762239580185,19.144428471325263,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4626.168527777337,178.65059961494313,45.00025534016737,45.025834440922274,245.31394241274512,-257,7,4631.785409279909,100.16486020994952,AC1,44.99327771171119,45.010885715449106,19.08477474685041,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4621.885194444003,178.65059961494313,45.00029091653067,45.02640790145437,245.240722346449,-257,8,4627.085409279909,100.16486020994952,AC1,44.99195001138908,45.010994945478394,19.025279536438983,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,,,,,4617.601861110669,178.65059961494313,45.00073349516838,45.02571060469313,245.16734132202367,-257,9,4622.385409279909,100.16486020994952,AC1,44.993236191976365,45.01143958979397,18.965942671696872,-282,50000.0,100.0,RECOVERY,
