alert_level,h_band_0_high,h_band_0_low,h_band_0_type,h_band_0_unit,h_band_1_high,h_band_1_low,h_band_1_type,h_band_1_unit,h_band_2_high,h_band_2_low,h_band_2_type,h_band_2_unit,hs_band_0_high,hs_band_0_low,hs_band_0_type,hs_band_0_unit,ownship_alt,ownship_gs,ownship_lat,ownship_lon,ownship_track,ownship_vs,time,traffic_alt,traffic_gs,traffic_id,traffic_lat,traffic_lon,traffic_track,traffic_vs,v_band_0_high,v_band_0_low,v_band_0_type,v_band_0_unit
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,4613.3185277773355,178.65059961494313,45.01060650723728,45.01246182540965,245.0941023599818,-257,10,4617.685409279909,100.16486020994952,AC1,45.00353764526813,45.000629007215444,18.906992823467046,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,4609.035194444002,178.65059961494313,45.011635502696286,45.011981259036354,245.02043080937204,-257,11,4612.98540927991,100.16486020994952,AC1,45.00337351664328,44.99904101995182,18.847994357180227,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,4604.751861110668,178.65059961494313,45.01161552016741,45.01245663060195,244.94659881727142,-257,12,4608.28540927991,100.16486020994952,AC1,45.00482121845082,45.00118420078062,18.78915360117645,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,4600.468527777334,178.65059961494313,45.01114270784457,45.009026571724526,244.87260652182903,-257,13,4603.58540927991,100.16486020994952,AC1,45.00337494236486,44.998914707724,18.730470378326505,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,4596.185194444,178.65059961494313,45.01213311087396,45.008862554492524,244.7984540661356,-257,14,4598.88540927991,100.16486020994952,AC1,45.007193502610846,45.00099445424277,18.67194451158805,-282,50000.0,100.0,RECOVERY,
Warning,64.94659881727794,0.0,RECOVERY,,238.87260652176758,64.94659881727794,NEAR,,360.0,238.87260652176758,RECOVERY,,700.0,10.0,RECOVERY,,4591.901861110667,178.65059961494313,45.012147922626475,45.0083239582265,244.72414159561197,-257,15,4594.18540927991,100.16486020994952,AC1,45.0054290113853,45.00205078931039,18.613575821011107,-282,50000.0,100.0,RECOVERY,
Warning,64.87260652176757,0.0,RECOVERY,,238.87260652176758,64.87260652176757,NEAR,,360.0,238.87260652176758,RECOVERY,,700.0,10.0,RECOVERY,,4587.618527777333,178.65059961494313,45.01112593645206,45.00495026557023,244.64966926246035,-257,16,4589.4854092799105,100.16486020994952,AC1,45.006919632088405,45.001913753309736,18.5553641240261,-282,50000.0,100.0,RECOVERY,
Warning,64.72414159559531,0.0,RECOVERY,,247.6496692624665,64.72414159559531,NEAR,,360.0,247.6496692624665,RECOVERY,,700.0,10.0,RECOVERY,,4583.335194443999,178.65059961494313,45.009121142349194,45.004952107634715,244.57503722205405,-257,17,4584.785409279911,100.16486020994952,AC1,45.0089988391973,45.002412819300936,18.49730923506573,-282,50000.0,100.0,RECOVERY,
Warning,64.64966926246649,0.0,RECOVERY,,247.7241415955953,64.64966926246649,NEAR,,360.0,247.7241415955953,RECOVERY,,700.0,10.0,RECOVERY,,4579.051861110665,178.65059961494313,45.008228694274266,45.00440217766333,244.5002456358293,-257,18,4580.085409279911,100.16486020994952,AC1,45.0060036998838,45.000651191336004,18.439410967141722,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,NEAR,,,,,,,,,,700.0,10.0,NEAR,,4574.768527777332,178.65059961494313,45.00978320218855,45.00396536908207,244.42529466878358,-257,19,4575.385409279911,100.16486020994952,AC1,45.007110199080344,45.00227265231492,18.381669132506183,-282,50000.0,100.0,NEAR,
Warning,360.0,0.0,NEAR,,,,,,,,,,700.0,10.0,NEAR,,4570.485194443998,178.65059961494313,45.00815070143389,45.002356071972734,244.35018448902287,-257,20,4570.685409279911,100.16486020994952,AC1,45.00878643985699,45.002628618749085,18.324083540472216,-282,50000.0,100.0,NEAR,
Warning,360.0,0.0,NEAR,,,,,,,,,,700.0,10.0,NEAR,,4566.201861110664,178.65059961494313,45.00822628649582,45.00079440993631,244.27491527328127,-257,21,4565.985409279911,100.16486020994952,AC1,45.007947273482266,45.004916640504845,18.266653997318624,-282,50000.0,100.0,NEAR,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,4561.91852777733,178.65059961494313,45.009926288063184,44.99851831640532,244.19948720070738,-257,22,4561.285409279912,100.16486020994952,AC1,45.01051103669191,45.0013943458912,18.209380308912483,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,4557.635194443997,178.65059961494313,45.00825757862133,45.00062551501483,244.12390045531276,-257,23,4556.585409279912,100.16486020994952,AC1,45.01075808450867,45.002557167549845,18.152262278777084,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,4553.351861110663,178.65059961494313,45.007901637548905,44.99846157305444,244.04815522521898,-257,24,4551.885409279912,100.16486020994952,AC1,45.009440536008654,45.003658006131694,18.095299708063845,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,4549.068527777329,178.65059961494313,45.00771410085679,44.99468284153258,243.97225170552628,-257,25,4547.185409279912,100.16486020994952,AC1,45.01076183513853,45.00389713299142,18.038492396041807,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,4544.785194443995,178.65059961494313,45.005970204295615,44.9968509912703,243.8961900933657,-257,26,4542.485409279912,100.16486020994952,AC1,45.01159115254374,45.004034814489515,17.98184013953468,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,4540.501861110662,178.65059961494313,45.00546651473823,44.994665247504216,243.8199705936207,-257,27,4537.7854092799125,100.16486020994952,AC1,45.01175290497573,45.00557120153595,17.925342734759607,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,4536.218527777328,178.65059961494313,45.0062789458929,44.99440049888698,243.74359341387083,-257,28,4533.085409279913,100.16486020994952,AC1,45.01270278538901,45.002057054041956,17.86899997636957,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,4531.935194443994,178.65059961494313,45.005745078952046,44.99397892554237,243.66705876647268,-257,29,4528.385409279913,100.16486020994952,AC1,45.01283983613935,45.00398166120678,17.812811655679855,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,NONE,,,,,,,,,,700.0,10.0,NONE,,4527.65186111066,178.65059961494313,45.005164405307696,44.99260396450881,243.5903668712085,-257,30,4523.685409279913,100.16486020994952,AC1,45.01378177750471,45.00404398105573,17.756777563046807,-282,50000.0,100.0,NONE,
