alert_level,h_band_0_high,h_band_0_low,h_band_0_type,h_band_0_unit,h_band_1_high,h_band_1_low,h_band_1_type,h_band_1_unit,h_band_2_high,h_band_2_low,h_band_2_type,h_band_2_unit,hs_band_0_high,hs_band_0_low,hs_band_0_type,hs_band_0_unit,ownship_alt,ownship_gs,ownship_lat,ownship_lon,ownship_track,ownship_vs,time,traffic_alt,traffic_gs,traffic_id,traffic_lat,traffic_lon,traffic_track,traffic_vs,v_band_0_high,v_band_0_low,v_band_0_type,v_band_0_unit
Warning,65.82196653971978,0.0,RECOVERY,,256.82196653971977,65.82196653971978,NEAR,,360.0,256.82196653971977,RECOVERY,,700.0,10.0,RECOVERY,,4656.151861110673,178.65059961494313,45.00538363382608,45.02523605756826,245.82196653976587,-257,0,4664.685409279908,100.16486020994952,AC1,44.9873844753758,45.00488099065632,19.50568869280855,-282,50000.0,100.0,RECOVERY,
Warning,65.82196653971978,0.0,RECOVERY,,256.82196653971977,65.82196653971978,NEAR,,360.0,256.82196653971977,RECOVERY,,700.0,10.0,RECOVERY,,4651.868527777339,178.65059961494313,45.0056827458016,45.025006876340356,245.7498830542188,-257,1,4659.985409279908,100.16486020994952,AC1,44.9890703069998,45.00372228428906,19.445077491285737,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,4647.5851944440055,178.65059961494313,45.00751977607196,45.02498134158079,245.67763789495626,-257,2,4655.285409279908,100.16486020994952,AC1,44.9871422381291,45.00231340563138,19.384625773706567,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,4643.301861110672,178.65059961494313,45.004306317931565,45.024693427049144,245.60523115423865,-257,3,4650.585409279908,100.16486020994952,AC1,44.9879332308176,45.00095155571308,19.324333387391032,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,4639.018527777338,178.65059961494313,45.00689391470285,45.02326381306046,245.53266292996426,-257,4,4645.885409279908,100.16486020994952,AC1,44.98957440551873,45.00262788959576,19.26420017697446,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,4634.735194444004,178.65059961494313,45.00355260243382,45.01865650522217,245.4599333249558,-257,5,4641.1854092799085,100.16486020994952,AC1,44.99022386730918,45.00251575930515,19.204225985551197,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,4630.4518611106705,178.65059961494313,45.00559632395047,45.02043437887663,245.38704244565517,-257,6,4636.485409279909,100.16486020994952,AC1,44.990608604224114,45.00336129834833,19.144410650710025,-282,50000.0,100.0,RECOVERY,
Warning,65.45993332499184,0.0,RECOVERY,,247.31399040264915,65.45993332499184,NEAR,,360.0,247.31399040264915,RECOVERY,,700.0,10.0,RECOVERY,,4626.168527777337,178.65059961494313,45.00594538034485,45.01881839821317,245.31399040267195,-257,7,4631.785409279909,100.16486020994952,AC1,44.99057766896241,45.00303304140502,19.084754010805824,-282,50000.0,100.0,RECOVERY,
Warning,65.3870424456657,0.0,RECOVERY,,247.31399040264915,65.3870424456657,NEAR,,360.0,247.31399040264915,RECOVERY,,700.0,10.0,RECOVERY,,4621.885194444003,178.65059961494313,45.0047767079624,45.01546146841657,245.24077731202465,-257,8,4627.085409279909,100.16486020994952,AC1,44.991807820810195,45.00415383249092,19.025255900441646,-282,50000.0,100.0,RECOVERY,
Warning,65.3870424456657,0.0,RECOVERY,,245.24077731205955,65.3870424456657,NEAR,,360.0,245.24077731205955,RECOVERY,,700.0,10.0,RECOVERY,,4617.601861110669,178.65059961494313,45.003696617964586,45.016482573669165,245.1674032933228,-257,9,4622.385409279909,100.16486020994952,AC1,44.99145385825437,45.00519392689967,18.965916151705866,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,4613.3185277773355,178.65059961494313,45.00301487871042,45.012588460602075,245.09386847082038,-257,10,4617.685409279909,100.16486020994952,AC1,44.990835414286785,45.00477962449352,18.90673459567368,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,4609.035194444002,178.65059961494313,45.0042771849879,45.01223372939045,245.02017297277092,-257,11,4612.98540927991,100.16486020994952,AC1,44.992063722213445,45.00508877421005,18.847711060545407,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,4604.751861110668,178.65059961494313,45.0033169805828,45.012519820605704,244.94631693334284,-257,12,4608.28540927991,100.16486020994952,AC1,44.991948257734386,45.00686708585902,18.788845372340884,-282,50000.0,100.0,RECOVERY,
Warning,65.02017297274323,0.0,RECOVERY,,240.87230048980268,65.02017297274323,NEAR,,360.0,240.87230048980268,RECOVERY,,700.0,10.0,RECOVERY,,4600.468527777334,178.65059961494313,45.00171862685969,45.01328570676504,244.87230048982082,-257,13,4603.58540927991,100.16486020994952,AC1,44.99260109614808,45.003225446854394,18.730137354308816,-282,50000.0,100.0,RECOVERY,
Warning,65.02017297274323,0.0,RECOVERY,,240.87230048980268,65.02017297274323,NEAR,,360.0,240.87230048980268,RECOVERY,,700.0,10.0,RECOVERY,,4596.185194444,178.65059961494313,45.001527161446724,45.01074795945045,244.79812378426146,-257,14,4598.88540927991,100.16486020994952,AC1,44.995041884858544,45.005648560868,18.671586827871295,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,4591.901861110667,178.65059961494313,45.001277876710304,45.01169511329595,244.7237869644835,-257,15,4594.18540927991,100.16486020994952,AC1,44.99461428318146,45.006786106846214,18.61319361258786,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,4587.618527777333,178.65059961494313,45.001582974450905,45.011775246084426,244.64929018104112,-257,16,4589.4854092799105,100.16486020994952,AC1,44.99516178697994,45.005652033826166,18.554957526035594,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,4583.335194443999,178.65059961494313,45.000445179454665,45.00695479789109,244.57463359060358,-257,17,4584.785409279911,100.16486020994952,AC1,44.99371267827803,45.00324769348676,18.49687838252716,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,4579.051861110665,178.65059961494313,44.99950672489499,45.007143736502584,244.49981735370454,-257,18,4580.085409279911,100.16486020994952,AC1,44.995488299204396,45.005218538242765,18.438955995553403,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,4574.768527777332,178.65059961494313,45.00032026919051,45.00625836868399,244.42484163603433,-257,19,4575.385409279911,100.16486020994952,AC1,44.99519908416363,45.00657702297709,18.381190176674554,-282,50000.0,100.0,RECOVERY,
Warning,64.5746335906213,0.0,RECOVERY,,246.49981735375687,64.5746335906213,NEAR,,360.0,246.49981735375687,RECOVERY,,700.0,10.0,RECOVERY,,4570.485194443998,178.65059961494313,44.99996184016381,45.00537026279797,244.3497066071369,-257,20,4570.685409279911,100.16486020994952,AC1,44.995657312472844,45.005041374391816,18.32358073346219,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,4566.201861110664,178.65059961494313,45.00071111082639,45.00608190941326,244.27441244239435,-257,21,4565.985409279911,100.16486020994952,AC1,44.99558410184081,45.00732164760839,18.266127474540674,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,4561.91852777733,178.65059961494313,44.99891619744659,45.00170612245522,244.1989593214809,-257,22,4561.285409279912,100.16486020994952,AC1,44.99745788707638,45.004270885202224,18.208830203610948,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,4557.635194443997,178.65059961494313,44.998377328556714,45.002981546644534,244.12334742891287,-257,23,4556.585409279912,100.16486020994952,AC1,44.998849132222105,45.007889247068874,18.15168872391338,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,4553.351861110663,178.65059961494313,44.9977847430058,44.99995878174075,244.04757695401887,-257,24,4551.885409279912,100.16486020994952,AC1,44.99705288015681,45.0063623517092,18.09470283655406,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,4549.068527777329,178.65059961494313,44.99718955823323,44.99942801510576,243.9716480893204,-257,25,4547.185409279912,100.16486020994952,AC1,44.99875752001133,45.006826309418955,18.037872341076028,-282,50000.0,100.0,RECOVERY,
Warning,360.0,0.0,RECOVERY,,,,,,,,,,700.0,10.0,RECOVERY,,4544.785194443995,178.65059961494313,44.99729632467407,44.9973749259277,243.89556103512916,-257,26,4542.485409279912,100.16486020994952,AC1,44.99943969798356,45.00708982588155,17.981197034562776,-282,50000.0,100.0,RECOVERY,
